time,ref_x,ref_y,ref_z,ref_vx,ref_vy,ref_vz,ref_phi,ref_theta,ref_psi,ref_dot_phi,ref_dot_theta,ref_dot_psi
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0471975511965976,1.0471975511965976,1.315947253478581,8.057852959096474e-17,8.057852959096474e-17
0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.026316174409599786,-1.046866834987428,1.046866834987428,1.315531663233321,0.03306988007831463,-0.03306988007831446
0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.05261572695939737,-1.0458748952473642,1.0458748952473642,1.3142851549932455,0.06611887251157174,-0.06611887251157157
0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.07888204628831348,-1.0442223585068071,1.0442223585068073,1.312208516079677,0.0991261028477983,-0.09912610284779814
0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.10509854202608344,-1.0419102685433819,1.0419102685433819,1.3093030581422627,0.13207072301285677,-0.13207072301285663
0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.13124865527209065,-1.038940085722665,1.038940085722665,1.3055706163305096,0.1649319244785357,-0.16493192447853555
0.12000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.15731586905432304,-1.0353136860757872,1.0353136860757872,1.301013548134665,0.19768895140566206,-0.19768895140566192
0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.18328371876184682,-1.0310333601144916,1.0310333601144916,1.2956347318966748,0.23032111375393424,-0.2303211137539341
0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.2091358025442073,-1.0261018113843974,1.0261018113843974,1.289437564992161,0.26280780035019485,-0.2628078003501947
0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.23485579167118953,-1.020522154757382,1.020522154757382,1.2824259616845668,0.29512849190688956,-0.29512849190688945
0.19999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.26042744084639413,-1.0142979144641622,1.0142979144641622,1.2746043506528242,0.3272627739824889,-0.3272627739824887
0.21999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.2858345984681146,-1.0074330218683138,1.007433021868314,1.2659776721941043,0.3591903498756869,-0.3591903498756867
0.23999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.3110612168310354,-0.9999318129831386,0.9999318129831387,1.2565513751034205,0.39089105344523295,-0.39089105344523284
0.25999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.3360913622623061,-0.9917990257329447,0.9917990257329448,1.2463314132320533,0.4223448618472987,-0.4223448618472985
0.27999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.3609092251855914,-0.9830397969604725,0.9830397969604725,1.2353242417269688,0.45353190818233524,-0.4535319081823351
0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.38549913010673764,-0.9736596591823548,0.9736596591823549,1.2235368129536108,0.4844324940434333,-0.48443249404343325
0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.40984554551475144,-0.9636645370946604,0.9636645370946606,1.2109765721046375,0.5150271019582578,-0.5150271019582577
0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.4339330936918346,-0.9530607438307298,0.9530607438307299,1.1976514524973776,0.5452964077167037,-0.5452964077167035
0.36000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.45774656042628037,-0.9418549769736634,0.9418549769736634,1.183569870562978,0.5752212925764796,-0.5752212925764797
0.38000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.48127090462209576,-0.9300543143259861,0.9300543143259862,1.1687407205304041,0.6047828553389161,-0.604782855338916
0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.50449126779928,-0.9176662094391542,0.9176662094391544,1.1531733688086558,0.6339624242873677,-0.6339624242873673
0.4200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.5273929834787592,-0.9046984869057337,0.9046984869057338,1.1368776480707419,0.6627415689806692,-0.6627415689806688
0.4400000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.5499615864460482,-0.8911593374172188,0.8911593374172189,1.119863851043153,0.6911021118941975,-0.6911021118941972
0.46000000000000013,0.0,0.0,0.0,0.0,0.0,0.0,0.5721828218877913,-0.8770573125906167,0.8770573125906168,1.1021427240047552,0.719026139901185,-0.7190261399011846
0.48000000000000015,0.0,0.0,0.0,0.0,0.0,0.0,0.5940426543954068,-0.8624013195670621,0.8624013195670622,1.0837254599992105,0.7464960155870363,-0.7464960155870362
0.5000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.6155272768301522,-0.8472006153858765,0.8472006153858767,1.0646236917652088,0.773494388389495,-0.7734943883894946
0.5200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.6366231190440095,-0.8314648011376234,0.8314648011376236,1.0448494843889826,0.8000042055576324,-0.8000042055576321
0.5400000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.6573168564508804,-0.8152038158998541,0.8152038158998541,1.0244153276837393,0.8260087229227293,-0.8260087229227293
0.5600000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.677595418442682,-0.7984279304593731,0.7984279304593731,1.0033341283008277,0.8514915154742527,-0.8514915154742525
0.5800000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.6974459966450215,-0.7811477408249886,0.7811477408249888,0.9816192015776194,0.8764364877342444,-0.876436487734244
0.6000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.7168560530072409,-0.763374161534847,0.7633741615348472,0.9592842631272573,0.9008278839235695,-0.9008278839235692
0.6200000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.7358133277217184,-0.7451184187625761,0.7451184187625761,0.936343420175581,0.9246502979136039,-0.9246502979136038
0.6400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.7543058469674254,-0.7263920432265939,0.726392043226594,0.9128111626506987,0.9478886829570763,-0.947888682957076
0.6600000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.772321930472849,-0.7072068629070583,0.7072068629070584,0.8887023540308394,0.9705283611919158,-0.9705283611919157
0.6800000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.7898501988935008,-0.687574995575063,0.6875749955750633,0.8640322219562611,0.9925550329121038,-0.9925550329121033
0.7000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.8068795809993564,-0.6675088411387927,0.6675088411387927,0.838816348611147,1.0139547855996753,-1.0139547855996753
0.7200000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.8233993206676798,-0.647021073811475,0.6470210738114749,0.8130706608815639,1.0347141027121638,-1.0347141027121638
0.7400000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.8393989836768225,-0.6261246341060764,0.6261246341060767,0.786811420295699,1.0548198722199378,-1.0548198722199376
0.7600000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.8548684642967007,-0.6048327206617968,0.6048327206617968,0.7600552127527315,1.0742593948880415,-1.0742593948880415
0.7800000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.8697979916717913,-0.5831587819075256,0.5831587819075258,0.7328189380468221,1.0930203922973025,-1.093020392297302
0.8000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.8841781359926139,-0.5611165075675261,0.5611165075675262,0.7051197991928407,1.111091014599645,-1.111091014599645
0.8200000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.8979998144517995,-0.5387198200147123,0.5387198200147123,0.6769752915605745,1.1284598480027084,-1.1284598480027084
0.8400000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.9112542969809883,-0.51598286547698,0.51598286547698,0.6484031918242764,1.1451159219790419,-1.1451159219790419
0.8600000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.923933211764926,-0.4929200051021452,0.49292000510214545,0.6194215467345371,1.1610487161953258,-1.1610487161953256
0.8800000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.9360285505292829,-0.4695458058871362,0.4695458058871363,0.5900486617195705,1.1762481671572391,-1.1762481671572391
0.9000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.9475326735988511,-0.4458750314771658,0.4458750314771657,0.5603030893231127,1.1907046745657783,-1.1907046745657786
0.9200000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.9584383147229276,-0.42192263284069625,0.42192263284069614,0.5302036174862381,1.2044091073810124,-1.2044091073810128
0.9400000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.9687385856648332,-0.3977037388260882,0.3977037388260883,0.49976925768049313,1.2173528095894424,-1.2173528095894424
0.9600000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.9784269805526711,-0.37323364660589425,0.3732336466058946,0.46901923289984265,1.229527605671326,-1.2295276056713258
0.9800000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.9874973799885751,-0.34852781201483796,0.34852781201483807,0.4379729655190158,1.2409258057645105,-1.2409258057645105
1.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.9959440549138522,-0.3236018397875771,0.323601839787577,0.4066500650259175,1.251540210521515,-1.251540210521515
1.0200000000000005,0.0,0.0,0.0,0.0,0.0,0.0,1.0037616702275782,-0.2984714737024187,0.29847147370241883,0.3750703156358552,1.261364115656792,-1.261364115656792
1.0400000000000005,0.0,0.0,0.0,0.0,0.0,0.0,1.010945288156363,-0.27315258663721137,0.2731525866372117,0.3432536637954052,1.2703913161812985,-1.2703913161812985
1.0600000000000005,0.0,0.0,0.0,0.0,0.0,0.0,1.0174903713731533,-0.2476611705436953,0.2476611705436954,0.3112202055838089,1.2786161103216998,-1.2786161103216998
1.0800000000000005,0.0,0.0,0.0,0.0,0.0,0.0,1.0233927858631064,-0.2220133263466429,0.22201332634664278,0.2789901740198587,1.286033303121731,-1.286033303121731
1.1000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,1.0286488035347212,-0.19622525377416952,0.19622525377416963,0.2465839262822896,1.2926382097234443,-1.2926382097234443
1.1200000000000006,0.0,0.0,0.0,0.0,0.0,0.0,1.0332551045745824,-0.170313241125638,0.17031324112563834,0.21402193085174862,1.2984266583262642,-1.2984266583262642
1.1400000000000006,0.0,0.0,0.0,0.0,0.0,0.0,1.0372087795442237,-0.1442936549836197,0.14429365498361982,0.18132475458246405,1.3033949928219877,-1.3033949928219877
1.1600000000000006,0.0,0.0,0.0,0.0,0.0,0.0,1.0405073312177948,-0.11818292987640991,0.11818292987641005,0.1485130497117789,1.3075400751040585,-1.3075400751040585
1.1800000000000006,0.0,0.0,0.0,0.0,0.0,0.0,1.043148676159359,-0.0919975578976284,0.0919975578976283,0.11560754081575648,1.310859287049664,-1.3108592870496643
1.2000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,1.045131146038838,-0.06575407828945827,0.06575407828945841,0.08262901171909216,1.3133505321733978,-1.3133505321733978
1.2200000000000006,0.0,0.0,0.0,0.0,0.0,0.0,1.0464534886857646,-0.03946906699610706,0.03946906699610743,0.049598292367605414,1.3150122369514432,-1.3150122369514432
1.2400000000000007,0.0,0.0,0.0,0.0,0.0,0.0,1.0471148688801812,-0.013159126194084811,0.01315912619408494,0.016536245671599222,1.3158433518154469,-1.3158433518154469
1.2600000000000007,0.0,0.0,0.0,0.0,0.0,0.0,1.0471148688801812,0.013159126194086438,-0.013159126194086542,-0.01653624567160111,1.3158433518154466,-1.3158433518154466
1.2800000000000007,0.0,0.0,0.0,0.0,0.0,0.0,1.0464534886857646,0.039469066996108686,-0.039469066996108554,-0.04959829236760728,1.3150122369514432,-1.3150122369514432
1.3000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,1.045131146038838,0.06575407828946012,-0.06575407828945999,-0.08262901171909434,1.3133505321733974,-1.3133505321733976
1.3200000000000007,0.0,0.0,0.0,0.0,0.0,0.0,1.043148676159359,0.09199755789763024,-0.09199755789762988,-0.11560754081575866,1.3108592870496638,-1.3108592870496638
1.3400000000000007,0.0,0.0,0.0,0.0,0.0,0.0,1.0405073312177948,0.11818292987641175,-0.11818292987641163,-0.1485130497117811,1.307540075104058,-1.3075400751040582
1.3600000000000008,0.0,0.0,0.0,0.0,0.0,0.0,1.0372087795442237,0.14429365498362134,-0.14429365498362146,-0.18132475458246594,1.3033949928219875,-1.3033949928219875
1.3800000000000008,0.0,0.0,0.0,0.0,0.0,0.0,1.0332551045745821,0.17031324112563961,-0.1703132411256395,-0.21402193085175053,1.298426658326264,-1.298426658326264
1.4000000000000008,0.0,0.0,0.0,0.0,0.0,0.0,1.028648803534721,0.19622525377417113,-0.19622525377417077,-0.24658392628229145,1.2926382097234441,-1.2926382097234441
1.4200000000000008,0.0,0.0,0.0,0.0,0.0,0.0,1.0233927858631062,0.2220133263466445,-0.22201332634664436,-0.2789901740198606,1.2860333031217306,-1.2860333031217308
1.4400000000000008,0.0,0.0,0.0,0.0,0.0,0.0,1.0174903713731531,0.2476611705436971,-0.247661170543697,-0.311220205583811,1.2786161103216993,-1.2786161103216993
1.4600000000000009,0.0,0.0,0.0,0.0,0.0,0.0,1.0109452881563625,0.27315258663721315,-0.27315258663721326,-0.3432536637954073,1.270391316181298,-1.270391316181298
1.4800000000000009,0.0,0.0,0.0,0.0,0.0,0.0,1.0037616702275776,0.29847147370242044,-0.29847147370242033,-0.37507031563585724,1.2613641156567914,-1.2613641156567914
1.5000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.9959440549138517,0.32360183978757884,-0.3236018397875785,-0.40665006502591955,1.2515402105215143,-1.2515402105215145
1.520000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.9874973799885747,0.34852781201483973,-0.3485278120148396,-0.43797296551901793,1.2409258057645098,-1.2409258057645098
1.540000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.9784269805526705,0.373233646605896,-0.3732336466058961,-0.4690192328998447,1.2295276056713251,-1.2295276056713251
1.560000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.9687385856648324,0.3977037388260899,-0.3977037388260898,-0.49976925768049507,1.2173528095894415,-1.2173528095894417
1.580000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.9584383147229267,0.4219226328406982,-0.4219226328406981,-0.5302036174862403,1.2044091073810115,-1.2044091073810115
1.600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.9475326735988505,0.4458750314771672,-0.4458750314771671,-0.5603030893231145,1.1907046745657774,-1.1907046745657777
1.620000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.9360285505292821,0.4695458058871378,-0.46954580588713773,-0.5900486617195725,1.176248167157238,-1.176248167157238
1.640000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.9239332117649252,0.492920005102147,-0.4929200051021469,-0.6194215467345393,1.1610487161953245,-1.1610487161953247
1.660000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.9112542969809875,0.5159828654769816,-0.5159828654769815,-0.6484031918242782,1.1451159219790406,-1.1451159219790408
1.680000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.8979998144517986,0.5387198200147142,-0.5387198200147141,-0.6769752915605766,1.128459848002707,-1.128459848002707
1.700000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.884178135992613,0.5611165075675276,-0.5611165075675275,-0.7051197991928424,1.1110910145996438,-1.111091014599644
1.720000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.8697979916717903,0.5831587819075272,-0.5831587819075272,-0.732818938046824,1.093020392297301,-1.0930203922973012
1.740000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.8548684642966998,0.6048327206617984,-0.6048327206617983,-0.7600552127527331,1.0742593948880401,-1.0742593948880401
1.7600000000000011,0.0,0.0,0.0,0.0,0.0,0.0,0.8393989836768214,0.6261246341060781,-0.626124634106078,-0.7868114202957007,1.0548198722199364,-1.0548198722199364
1.7800000000000011,0.0,0.0,0.0,0.0,0.0,0.0,0.8233993206676788,0.6470210738114763,-0.6470210738114762,-0.8130706608815652,1.0347141027121625,-1.0347141027121625
1.8000000000000012,0.0,0.0,0.0,0.0,0.0,0.0,0.8068795809993552,0.667508841138794,-0.6675088411387939,-0.8388163486111486,1.013954785599674,-1.013954785599674
1.8200000000000012,0.0,0.0,0.0,0.0,0.0,0.0,0.7898501988934995,0.6875749955750646,-0.6875749955750645,-0.8640322219562628,0.9925550329121021,-0.9925550329121022
1.8400000000000012,0.0,0.0,0.0,0.0,0.0,0.0,0.7723219304728478,0.7072068629070596,-0.7072068629070595,-0.8887023540308409,0.9705283611919142,-0.9705283611919143
1.8600000000000012,0.0,0.0,0.0,0.0,0.0,0.0,0.7543058469674242,0.7263920432265952,-0.7263920432265951,-0.9128111626507003,0.9478886829570746,-0.9478886829570746
1.8800000000000012,0.0,0.0,0.0,0.0,0.0,0.0,0.7358133277217173,0.7451184187625775,-0.7451184187625773,-0.9363434201755824,0.9246502979136023,-0.9246502979136024
1.9000000000000012,0.0,0.0,0.0,0.0,0.0,0.0,0.7168560530072396,0.7633741615348483,-0.7633741615348483,-0.9592842631272589,0.9008278839235677,-0.9008278839235677
1.9200000000000013,0.0,0.0,0.0,0.0,0.0,0.0,0.6974459966450203,0.7811477408249896,-0.7811477408249896,-0.9816192015776205,0.876436487734243,-0.876436487734243
1.9400000000000013,0.0,0.0,0.0,0.0,0.0,0.0,0.6775954184426806,0.7984279304593743,-0.798427930459374,-1.0033341283008288,0.851491515474251,-0.8514915154742515
1.9600000000000013,0.0,0.0,0.0,0.0,0.0,0.0,0.657316856450879,0.8152038158998556,-0.8152038158998552,-1.0244153276837409,0.8260087229227272,-0.8260087229227276
1.9800000000000013,0.0,0.0,0.0,0.0,0.0,0.0,0.636623119044008,0.8314648011376246,-0.8314648011376244,-1.0448494843889837,0.8000042055576304,-0.8000042055576306
2.0000000000000013,0.0,0.0,0.0,0.0,0.0,0.0,0.6155272768301506,0.8472006153858778,-0.8472006153858777,-1.06462369176521,0.7734943883894929,-0.773494388389493
2.0200000000000014,0.0,0.0,0.0,0.0,0.0,0.0,0.5940426543954054,0.8624013195670631,-0.8624013195670633,-1.0837254599992114,0.7464960155870344,-0.746496015587034
