,sumr_list
354,-16.491327280707544
355,0.0
356,-0.6032190046613429
357,0.0
358,-14.212960500494004
359,0.0
360,-7.036637217845806
361,0.0
362,-10.677239670838988
363,0.0
364,-29.72089205017006
365,0.0
366,-9.504704504821913
367,0.0
368,-16.75480458471818
369,0.0
370,-13.06571677630005
371,0.0
372,-10.186474372774173
373,0.0
374,-4.384611688557064
375,0.0
376,-10.694047773228164
377,0.0
378,-18.859145825170245
379,0.0
380,-6.636693490913976
381,0.0
382,-1.751902893885987
383,0.0
384,-18.301054234262427
385,0.0
386,-2.2331352607630826
387,0.0
388,-14.560004312156588
389,0.0
390,-5.5809984823202985
391,0.0
392,-8.728382608488975
393,0.0
394,-9.860691177118431
395,0.0
396,-17.81775272167018
397,0.0
398,-18.095553376370447
399,0.0
400,-5.570524813944372
401,0.0
402,-10.69126246025179
403,0.0
404,-8.0116881882058
405,0.0
406,-9.870854825677856
407,0.0
408,-44.168467336810764
409,0.0
410,-1.3974257574485627
411,0.0
412,-15.869646323427379
413,0.0
414,-16.048725242662186
415,0.0
416,-12.572193571633973
417,0.0
418,-26.639720870075553
419,0.0
420,-14.698422791872975
421,0.0
422,-24.149148010543403
423,0.0
424,-2.0422342544342564
425,0.0
426,-4.3656027265354505
427,0.0
428,-11.284125417470237
429,0.0
430,-16.690370212443227
431,0.0
432,-10.046053991551501
433,0.0
434,-37.04879106185545
435,0.0
436,-8.690123758738771
437,0.0
438,-1.6160530783371787
439,0.0
440,-7.8854380789042935
441,0.0
442,-28.480937350203114
443,0.0
444,-25.934031289657646
445,0.0
446,-21.033348726312987
447,0.0
448,-6.793255099283649
449,0.0
450,-13.346050720921303
451,0.0
452,-7.844257068941236
453,0.0
454,-16.692715568139654
455,0.0
456,-10.445989816713116
457,0.0
458,-25.797397898938875
459,0.0
460,-1.25224706458598
461,0.0
462,-1.189458853805069
463,0.0
464,-9.03625808270621
465,0.0
466,-15.001419900923992
467,0.0
468,-1.4439249146339346
469,0.0
470,-9.180456137602096
471,0.0
472,-31.703192009842343
473,0.0
474,-22.83277441361181
475,0.0
476,-0.8516464258710216
477,0.0
478,-7.471328472574704
479,0.0
480,-12.751186658102093
481,0.0
482,-22.41003673589099
483,0.0
484,-1.6569869617863358
485,0.0
486,-24.500970173533936
487,0.0
488,-2.328075326267954
489,0.0
490,-9.128230870732068
491,0.0
492,-9.872366575561339
493,0.0
494,-17.457170765422234
495,0.0
496,-40.45199913826294
497,0.0
498,-1.820962887957205
499,0.0
500,-5.065086562140418
501,0.0
502,-18.239588800378588
503,0.0
504,-4.156218710171738
505,0.0
506,-25.023037037677486
507,0.0
508,-21.950472124256446
509,0.0
510,-4.891726360963129
511,0.0
512,-6.340320423563392
513,0.0
514,-14.927626628780978
515,0.0
516,-0.8965598848575731
517,0.0
518,-8.945594125939625
519,0.0
520,-17.641991314358926
521,0.0
522,-16.948188117003625
523,0.0
524,-4.243964728025513
525,0.0
526,-6.865135242359554
527,0.0
528,-4.544958007006287
529,0.0
530,-20.91873424696972
531,0.0
532,-9.418726969641485
533,0.0
534,-18.85433135802186
535,0.0
536,-3.3114238709972823
537,0.0
538,-12.93714620195601
539,0.0
540,-14.704806790562744
541,0.0
542,-4.041087807904567
543,0.0
544,-13.023882641839155
545,0.0
546,-2.2972043588475595
547,0.0
548,-14.684286688236032
549,0.0
550,-9.217552536117836
551,0.0
552,-19.54814705087209
553,0.0
554,-10.783900491757196
555,0.0
556,-10.762155567066376
557,0.0
558,-21.083278289561004
559,0.0
560,-19.035337393618146
561,0.0
562,-8.043376168093044
563,0.0
564,-3.677055277844095
565,0.0
566,-6.082635736160258
567,0.0
568,-18.254860357810536
569,0.0
570,-12.759368765984172
571,0.0
572,-40.52209044287294
573,0.0
574,-8.146778228614876
575,0.0
576,-4.51923943573474
577,0.0
578,-36.248115756835425
579,0.0
580,-30.74689153474695
581,0.0
582,-18.44728224353923
583,0.0
584,-11.071907711254573
585,0.0
586,-5.31121186655032
587,0.0
588,-0.9724321133265449
589,0.0
590,-3.5691444901854608
591,0.0
592,-9.348142585567148
593,0.0
594,-6.745740529295638
595,0.0
596,-20.089634899007024
597,0.0
598,-4.939355990794783
599,0.0
600,-19.28342310693139
601,0.0
602,-10.87001230300821
603,0.0
604,-5.66508485828094
605,0.0
606,-21.443856964570163
607,0.0
608,-12.155849481826959
609,0.0
610,-5.163576975282609
611,0.0
612,-8.99691805399996
613,0.0
614,-5.9958795683568065
615,0.0
616,-25.223332547617424
617,0.0
618,-4.476470058103022
619,0.0
620,-4.0182293584252635
621,0.0
622,-0.8081960337300311
623,0.0
624,-7.424586160172549
625,0.0
626,-13.59678512506061
627,0.0
628,-4.449925627103771
629,0.0
630,-10.80427799607345
631,0.0
632,-32.952861028385556
633,0.0
634,-12.898491493013733
635,0.0
636,-5.356274910539286
637,0.0
638,-32.892998353518735
639,0.0
640,-39.76711075123044
641,0.0
642,-16.726804743847563
643,0.0
644,-7.174628222460839
645,0.0
646,-8.024360594233283
647,0.0
648,-39.23882424104572
649,0.0
650,-51.251436821852714
651,0.0
652,-22.954255520544688
