,sumr_list
160,-21.07516259468923
161,0.0
162,-5.38132936827296
163,0.0
164,-26.129136193988106
165,0.0
166,-29.527157493245227
167,0.0
168,-83.93280758835198
169,0.0
170,-8.557207333922829
171,0.0
172,-11.19224804374217
173,0.0
174,-33.69761603931622
175,0.0
176,-9.731410025248326
177,0.0
178,-38.86834744599248
179,0.0
180,-19.344839741636342
181,0.0
182,-10.973507041235862
183,0.0
184,-49.139019556181765
185,0.0
186,-32.8389292836233
187,0.0
188,-14.771453979787184
189,0.0
190,-31.849696533519662
191,0.0
192,-6.20543781950015
193,0.0
194,-21.968613019289315
195,0.0
196,-24.378980145894534
197,0.0
198,-55.022328477200794
199,0.0
200,-16.515755946398215
201,0.0
202,-38.838688431219154
203,0.0
204,-74.65484835739215
205,0.0
206,-22.445096654884193
207,0.0
208,-8.37363717642753
209,0.0
210,-10.400937606116821
211,0.0
212,-9.891851259945742
213,0.0
214,-3.311082880919374
215,0.0
216,-7.267565190049346
217,0.0
218,-6.784426398730017
219,0.0
220,-42.35435945524326
221,0.0
222,-20.104794874062666
223,0.0
224,-23.16753232700892
225,0.0
226,-16.218952258844585
227,0.0
228,-17.56746013033543
229,0.0
230,-12.161436456020523
231,0.0
232,-6.676704950634064
233,0.0
234,-40.60604928890369
235,0.0
236,-5.930982415110746
237,0.0
238,-9.500666559413837
239,0.0
240,-20.406265485600468
241,0.0
242,-6.851487063297995
243,0.0
244,-18.769045207213306
245,0.0
246,-47.882020110820704
247,-138.46288601783795
248,-5.332092159986921
249,-6.778455052145152
250,-1.2522610164569266
251,-19.471352295768224
252,-4.2821270963531965
253,-47.53395331665882
254,-3.0748641590997243
255,-43.450742340787016
256,-6.310206303402786
257,-29.93381452896071
258,-6.950748219561309
259,-33.438120317371016
260,-7.7241494533668735
261,-2.9862431461770207
262,-3.111331948669774
263,-47.23314975848166
264,-3.8071869928418995
265,-3.7782821058673726
266,-3.521152237176004
267,-12.95678351687619
268,-20.217988726279472
269,-9.685659104040058
270,-9.199824096793016
271,-11.918340373252306
272,-5.335660133943218
273,-66.73286713265638
274,-1.2283634187374257
275,-10.410276412952165
276,-7.304528419826688
277,-83.10091814703318
278,-7.414595072800607
279,-16.71932995131088
280,-7.397232353494629
281,-8.599864105051847
282,-7.403237947223509
283,-14.147756708146613
284,-3.086648920977676
285,-18.70200064896177
286,-1.8267186438787162
287,-83.40555054204009
288,-7.3894838793557795
289,-13.106127315869694
290,-0.5463378891969523
291,-9.291001439550584
292,-16.50309374532454
293,-20.90837201751795
294,-0.2742786894690669
295,-22.905132688392584
296,-3.9902085513164955
297,-4.536810375199659
298,-4.191205601058256
299,-9.698387251718028
300,-2.4602860469234513
301,-10.690482747105563
302,-8.699379960297987
303,-41.61353434664821
304,-8.517386358221865
305,-9.229730137755576
306,-3.261510776332823
307,-20.644132187571593
308,-12.568851918568729
309,-35.91486475681212
310,-6.51466004209849
311,-12.836920608141838
312,-3.0043180627049324
313,-5.581034627715297
314,-1.7811950374731793
315,-35.23932631144816
316,-4.531193425202639
317,-43.36228949219283
318,-0.502322400674186
319,-5.745646302117609
320,-9.647713056076674
321,-14.350447658226894
322,-7.245997639742109
323,-19.086907069782114
324,-7.877929428062559
325,-111.12778517099652
326,-5.277387056843384
327,-12.568986715602056
328,-5.72836468103098
329,-4.009185964540306
330,-3.9871302054392976
331,-24.837784905665753
332,-0.3201703686930962
333,-22.259720826224918
334,-8.020267845143609
335,-23.952234674421018
336,-1.7959767133278124
337,-16.08181132878491
338,-1.9960198538979215
339,-36.820034583069024
340,-2.840266984991815
341,-25.703240260635802
342,-8.218981986545334
343,-24.26688838218828
344,-2.5542667168638222
345,-11.720976597875508
346,-1.4997345828487292
347,-56.36872457939479
348,-13.750978325920993
349,-16.438737010331312
350,-6.606207368046704
351,-7.101556848910205
352,-4.216010614181211
353,-17.97930717931235
354,-8.026773017105063
355,-6.230580882715259
356,-6.283919637194559
357,-51.824690256831175
358,-3.3989414377219953
359,-12.119270849551262
360,-2.430507423157827
361,-25.582765694172497
