cur_n,cur_mean,cur_std,cur_S,next_n,next_mean,next_std,next_S
2851000.0,-0.021479381104845804,0.133604580792154,50890.87460865318,2851000.0,-0.020831143823471045,0.1350049326040753,51963.272040005555
2851000.0,-0.003358595689541985,0.11100529682759502,35130.52355870385,2851000.0,-0.0028590644414320542,0.11149038873946729,35438.23443342225
2851000.0,0.002675413292391723,0.05604977112863048,8956.635581023369,2851000.0,0.002921291524050638,0.055571291481560994,8804.368213683476
2851000.0,0.006811679984822948,0.19467180011276514,108044.65992332064,2851000.0,0.006858102420411666,0.19081425770967192,103805.1407750306
2851000.0,-0.00035495441993883456,0.23424922884262123,156442.07115929713,2851000.0,-0.00032348147352837794,0.23122047419718292,152422.74981840287
2851000.0,0.00018521040248645733,0.06636467291419058,12556.573231182383,2851000.0,0.00019412631706771256,0.06357212343296552,11522.073816539956
