,sumr_list
630,-25.245668367147747
631,-13.571208398516644
632,-7.272500052015348
633,-37.674726240368315
634,-2.5761248369501595
635,-138.69893281765434
636,-1.7360036843053297
637,-29.834418572361542
638,-3.6378258222126862
639,-198.35902211229438
640,-5.17958041962918
641,-18.954060492806782
642,-27.159986404079074
643,-9.383487719716635
644,-6.608172068540982
645,-13.133037399787561
646,-53.24907553750346
647,-4.1489119254387
648,-132.22080099062077
649,-31.680413283774442
650,-4.225788263312501
651,-97.86877384065755
652,-13.616369778315523
653,-18.9591703680678
654,-3.400433630197967
655,-7.542410860910209
656,-11.323442370063585
657,-8.380633957216757
658,-59.02299913187974
659,-76.00878367900901
660,-202.45232951524505
661,-97.61207145076597
662,-4.4240102562694545
663,-113.04098383670495
664,-15.124653664063766
665,-74.38633994516903
666,-3.7257128080771036
667,-56.217007451100166
668,-51.09073659723302
669,-11.356997990911866
670,-6.854062296630527
671,-16.003460305606396
672,-2.0904910469492566
673,-24.569796147297563
674,-2.5524426321851803
675,-115.82189290810817
676,-10.173413131648033
677,-25.10743800102453
678,-22.906451436908633
679,-6.608595474480741
680,-4.527689908803032
681,-4.435311285784923
682,-11.61310223666741
683,-13.705584027437023
684,-2.569885844971722
685,-16.23618747329552
686,-29.442894762933896
687,-134.70695697396636
688,-4.5023563202480625
689,-199.02031720230278
690,-206.3739767924454
691,-11.387383587565202
692,-143.00041934455749
693,-11.431045540998555
694,-9.504893103779477
695,-122.96824136002802
696,-11.375115049018406
697,-7.942087352306278
698,-31.79107449570164
699,-17.97959906704322
700,-104.03703015113501
701,-8.207297907045954
702,-23.269148208145072
703,-19.101903929875615
704,-212.81641638549718
705,-110.16124908079381
706,-5.658402042210252
707,-4.79352285558239
708,-1.9215666868228598
709,-15.24305939575551
710,-2.4359279670256435
711,-16.367853098561337
712,-2.496858272779566
713,-39.3149212377158
714,-159.63156627167317
715,-76.9365359308661
716,-61.96732686287608
717,-8.44935524520502
718,-4.3317744470069
719,-146.006910904938
720,-118.75809845223982
721,-6.7282956817001
722,-285.286826235385
723,-6.368128324418206
724,-2.1448730369707327
725,-10.949689146399798
726,-5.199170304400639
727,-7.391060846974057
728,-3.5410755188467467
729,-6.554630654258765
730,-48.62346953039708
731,-5.234674270409318
732,-2.9466158769935586
733,-17.968166072835974
734,-2.6093747927013453
735,-22.911514817733128
736,-5.831147758105653
737,-46.53782410180994
738,-5.562772086503477
739,-40.73070098605567
740,-27.745401229448493
741,-14.176593151852856
742,-123.32868551555303
743,-18.08292638862423
744,-2.361582504923596
745,-322.26592778301824
746,-24.81502581783752
747,-10.461801911012694
748,-129.8985568231276
749,-12.703500477520251
750,-5.236760694014787
751,-21.524809881111466
752,-6.0010881657313355
753,-21.87240101522636
754,-19.913253648603384
755,-23.227630429907343
756,-3.5764290550123277
757,-16.21771166422444
758,-16.68242690624562
759,-19.014684351677005
760,-13.490112232334127
761,-8.21111746166285
762,-6.144544949560143
763,-18.36359205147643
764,-36.67805192474574
765,-110.63428469272448
766,-2.4894320199177677
767,-14.276477858633957
768,-5.027716406697848
769,-24.285852728732092
770,-2.158803293502935
771,-43.74876434406539
772,-5.58625315274123
773,-7.22429514674507
774,-146.4584193821635
775,-5.86107701976705
776,-5.403813621488512
777,-15.732011791636355
778,-4.035638456289626
779,-38.014128090916074
780,-20.4733872362318
781,-24.451985029458438
782,-3.374474444399962
783,-8.573187588160057
784,-199.00773874883643
785,-14.111427184666281
786,-5.09595067472408
787,-26.419811593908936
788,-17.1771911762339
789,-69.08124644010243
790,-3.446912527302293
791,-135.07330638369191
792,-53.42825518780649
793,-43.357354859500525
794,-2.209888930104142
795,-17.51500921818888
796,-6.930627127758019
797,-7.197676509963867
798,-2.6620584457262595
799,-28.888720350473164
800,-13.052324702988553
801,-145.0893341440368
802,-3.796773957799043
803,-279.7890904869029
804,-6.754073485697311
805,-14.325157025695994
806,-4.718660122809766
807,-365.89771630112403
808,-4.036049677952516
809,-32.27983408910201
810,-5.1207689084837105
811,-8.659574769421528
812,-2.645948612110291
813,-51.39524748221805
814,-6.226227235943547
815,-51.054181384773656
816,-8.828294345456053
817,-14.563757360006509
818,-8.27196304958055
819,-40.02425929185655
820,-12.19427063362825
821,-17.294103007672014
822,-1.7885424352118067
823,-43.94722701288252
824,-3.9574616710518393
825,-4.893971335534668
826,-6.576883996208413
827,-15.614246396696835
828,-15.696635636117065
829,-22.178780673989284
830,-4.17702079096053
831,-11.306107373211495
832,-4.7189687519988
833,-14.301104869815155
834,-7.206662964205302
835,-23.452633181321428
836,-86.76586873814148
837,-84.13538280828699
838,-202.36816877503173
839,-17.053510776094885
840,-2.0233607293362468
841,-13.852040191289209
842,-5.601303188490716
843,-42.5841972298959
844,-3.661089009128718
845,-128.67574535258953
846,-4.572737513103419
847,-17.510334292849645
848,-30.278620929426758
849,-29.693543531465888
850,-46.876425814731775
851,-18.99768532711836
852,-27.738229539662946
853,-11.142606866108899
854,-9.931185850273817
855,-10.380599978122808
856,-12.752432741244144
857,-104.6149742474796
858,-15.656351635090244
859,-58.91988728925772
860,-4.733185338952875
