time,ref_x,ref_y,ref_z,ref_phi,ref_theta,ref_psi
20.749000000002376,723.6329051070346,590.9390127152939,2.9232772752395824,0.42321322614009804,0.42321322614009804,1.2696396784202943
20.750000000002377,723.7023508537673,590.9989780058188,2.923879532512715,0.4236003076938569,0.4236003076938569,1.2708009230815709
20.751000000002378,723.7718003616961,591.0589450307374,2.9244795102049412,0.4239867203249101,0.4239867203249101,1.2719601609747302
20.75200000000238,723.841253627052,591.1189137933188,2.925077206835876,0.4243724634230592,0.4243724634230592,1.2731173902691777
20.75300000000238,723.9107106460812,591.1788842968252,2.925672620930762,0.42475753637916325,0.42475753637916325,1.2742726091374899
20.75400000000238,723.9801714150456,591.2388565445121,2.926265751020477,0.4251419385851395,0.4251419385851395,1.2754258157554186
20.755000000002383,724.0496359302224,591.2988305396286,2.9268565956415262,0.4255256694339633,0.4255256694339633,1.27657700830189
20.756000000002384,724.1191041879041,591.3588062854175,2.9274451533360617,0.4259087283196734,0.4259087283196734,1.2777261849590205
20.757000000002385,724.188576184398,591.4187837851158,2.9280314226518755,0.4262911146373665,0.4262911146373665,1.2788733439120998
20.758000000002387,724.2580519160264,591.4787630419545,2.928615402142407,0.4266728277832024,0.4266728277832024,1.2800184833496075
20.759000000002388,724.3275313979183,591.5387440681985,2.9291970903667446,0.427053867154404,0.427053867154404,1.2811616014632121
20.76000000000239,724.3970146638114,591.5987268851088,2.9297764858896334,0.427434232149258,0.427434232149258,1.2823026964477742
20.76100000000239,724.466501728577,591.6587115049041,2.9303535872814668,0.4278139221671163,0.4278139221671163,1.283441766501349
20.76200000000239,724.5359925883054,591.7186979307451,2.9309283931183074,0.4281929366083953,0.4281929366083953,1.284578809825186
20.763000000002393,724.6054872389906,591.7786861657311,2.9315009019818787,0.4285712748745817,0.4285712748745817,1.2857138246237452
20.764000000002394,724.6749856766427,591.8386762129544,2.932071112459572,0.4289489363682266,0.4289489363682266,1.2868468091046799
20.765000000002395,724.7444878972884,591.8986680755005,2.93263902314445,0.4293259204929511,0.4293259204929511,1.2879777614788535
20.766000000002396,724.8139938969707,591.9586617564485,2.9332046326352517,0.42970222665344565,0.42970222665344565,1.289106679960337
20.767000000002398,724.8835036717488,592.0186572588708,2.9337679395363874,0.4300778542554715,0.4300778542554715,1.2902335627664145
20.7680000000024,724.9530172176986,592.0786545858339,2.934328942457955,0.43045280270586145,0.43045280270586145,1.2913584081175844
20.7690000000024,725.0225345309126,592.1386537403981,2.934887640015736,0.4308270714125196,0.4308270714125196,1.2924812142375588
20.7700000000024,725.0920556075,592.1986547256179,2.9354440308311998,0.43120065978442673,0.43120065978442673,1.2936019793532803
20.771000000002402,725.1615804435869,592.2586575445416,2.935998113531507,0.43157356723163476,0.43157356723163476,1.2947207016949043
20.772000000002404,725.2311090353161,592.3186622002117,2.936549886749514,0.4319457931652718,0.4319457931652718,1.2958373794958156
20.773000000002405,725.3006413978419,592.3786687051474,2.937099349123778,0.4323173369975425,0.4323173369975425,1.2969520109926276
20.774000000002406,725.3701775651274,592.4386770813006,2.937646499298549,0.4326881981417283,0.4326881981417283,1.2980645944251852
20.775000000002407,725.4397175520638,592.4986873411353,2.9381913359237926,0.43305837601218894,0.43305837601218894,1.2991751280365669
20.77600000000241,725.50926135456,592.5586994876156,2.938733857655177,0.4334278700243618,0.4334278700243618,1.3002836100730855
20.77700000000241,725.578808968428,592.6187135236416,2.939274063154085,0.43379667959476764,0.43379667959476764,1.301390038784303
20.77800000000241,725.6483603894977,592.6787294521072,2.939811951087612,0.4341648041410048,0.4341648041410048,1.3024944124230144
20.779000000002412,725.7179156136169,592.7387472759002,2.9403475201285767,0.43453224308175414,0.43453224308175414,1.3035967292452626
20.780000000002413,725.7874746366513,592.7987669979028,2.94088076895551,0.4348989958367797,0.4348989958367797,1.3046969875103391
20.781000000002415,725.8570374544844,592.8587886209913,2.9414116962526755,0.4352650618269287,0.4352650618269287,1.305795185480786
20.782000000002416,725.9266040630175,592.918812148036,2.941940300710064,0.43563044047413296,0.43563044047413296,1.306891321422399
20.783000000002417,725.9961744581698,592.9788375819013,2.942466581023396,0.43599513120140865,0.43599513120140865,1.307985393604226
20.78400000000242,726.0657486358778,593.0388649254464,2.9429905358941273,0.43635913343286153,0.43635913343286153,1.3090774002985848
20.78500000000242,726.1353265920961,593.0988941815245,2.9435121640294533,0.4367224465936812,0.4367224465936812,1.3101673397810436
20.78600000000242,726.2049083419694,593.1589253628733,2.944031464142304,0.43708507011014675,0.43708507011014675,1.3112552103304405
20.787000000002422,726.2744939196264,593.218958492065,2.9445484349513604,0.437447003409626,0.437447003409626,1.3123410102288782
20.788000000002423,726.3440833399468,593.2789935817739,2.9450630751810487,0.437808245920577,0.437808245920577,1.3134247377617312
20.789000000002424,726.4136765986527,593.3390306347671,2.9455753835615446,0.4381687970725484,0.4381687970725484,1.3145063912176453
20.790000000002426,726.4832736913698,593.3990696537464,2.9460853588287783,0.4385286562961798,0.4385286562961798,1.3155859688885394
20.791000000002427,726.5528746137421,593.4591106414077,2.946592999724439,0.43888782302320634,0.43888782302320634,1.316663469069619
20.792000000002428,726.6224793614326,593.5191536004417,2.9470983049959685,0.43924629668645365,0.43924629668645365,1.3177388900593612
