time,x,y,z,vx,vy,vz,phi,theta,psi,p,q,r,dot_phi,dot_theta,dot_psi
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.007105757957524578,0.010722012314496937,0.01663950367659831,0.6953469546236056,1.0809367106906242,1.6594398387627791,0.713222078551962,1.0691179429775086,1.6671745844543995
0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.024733885749756702,0.03581666636786949,0.05099029916660572,0.9865023572006717,1.4826937915083174,1.7345450337872939,1.0499494715816586,1.439342619969075,1.77181988708709
0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.04731576483058918,0.0655615470158988,0.08563238431209563,1.0969031476803852,1.6133043263678422,1.616199140141963,1.2079069188976421,1.5350555775192896,1.6943366611226327
0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.07221517240709739,0.0961366914661413,0.11856470645249623,1.1280884073993767,1.6335851307813223,1.47814646137953,1.2816268010317304,1.5226755366317957,1.599546995014818
0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.09818298512326647,0.12604121868032045,0.1496216311235756,1.1254087471249457,1.6075377022994608,1.343062259563601,1.3147398371347705,1.468141572776935,1.5061209384729672
0.12000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.12461399055301252,0.1546929233629581,0.17884060495990478,1.1098601019488346,1.56047030016945,1.2139662786424636,1.3279414805796368,1.3974840102602566,1.415407931362682
0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.1512090142293709,0.1818729078664909,0.206270784338138,1.0911082031569177,1.5025588376382468,1.0912873390655713,1.3311358354831693,1.321029775118784,1.3270586703305076
0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.17781542228663896,0.20750686208377953,0.23195569303241023,1.0734468116688964,1.4380834598665064,0.9751671294281775,1.3290727479296363,1.2429209752244115,1.240776787538835
0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.20435090444954718,0.23157871814257386,0.2559346900521817,1.0586234067438713,1.3690147562286326,0.8657314431242215,1.3240348426952775,1.1648452686896302,1.1564043690382964
0.19999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.23076699684684016,0.25409627966243203,0.27824493125014627,1.0471871724524815,1.2964089212190781,0.7630892562200211,1.317124644904261,1.087505720008846,1.073861654011603
0.21999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.25703163608041235,0.27507738488286554,0.29892242813436776,1.0391317328623761,1.2209528576685817,0.6673116465403371,1.3088805162200066,1.011205280384533,0.9931057352078945
0.23999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.2831208164180285,0.2945442592575606,0.3180025393603526,1.0342012385200317,1.1431773994105208,0.578420721503551,1.2995708351596202,0.9360816720381472,0.9141100719730719
0.25999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.30901459319993413,0.312521169399799,0.33552018576438525,1.0320359304245663,1.0635400880993435,0.4963871969690685,1.2893342779047903,0.862202844048321,0.8368551031332779
