r,att_out,pos_out
-4.176172874008534,0,0
-4.165487917120035,0,0
-4.184568601240142,0,0
-4.148432795167199,0,0
-4.145370101190881,0,0
-4.091290849368306,0,0
-4.126336671225065,0,0
-4.054436857287824,0,0
-4.02325410288409,0,0
-4.012870066664142,0,0
-3.9759799762717067,0,0
-3.97365394342504,0,0
-3.9301726978354736,0,0
-3.9181178206123968,0,0
-3.9002053472618283,0,0
-3.8573990685474486,0,0
-3.8603046432771198,0,0
-3.8403308675263608,0,0
-3.8222324733100663,0,0
-3.850460535043761,0,0
-3.8408693904156057,0,0
-3.7905349612297257,0,0
-3.781859409387348,0,0
-3.7519785259550575,0,0
-3.7589549533434137,0,0
-3.7411703078992615,0,0
-3.7322066400809515,0,0
-3.7345619560747956,0,0
-3.7411906454526904,0,0
-3.730791989435632,0,0
-3.7392074667238377,0,0
-3.7084219876171463,0,0
-3.7098670351013125,0,0
-3.7059072685957113,0,0
-3.6906629539070996,0,0
-3.726845930890008,0,0
-3.692708681781667,0,0
-3.691023751657493,0,0
-3.6828451345967297,0,0
-3.7164351329395386,0,0
-3.676330515765362,0,0
-3.6965765317605577,0,0
-3.700356402283414,0,0
-3.671570201383081,0,0
-3.6746470023185727,0,0
-3.674983631691369,0,0
-3.68471796543043,0,0
-4.377537339164329,0,0
-4.402155239907931,0,0
-4.385052615666373,0,0
-4.395517212770097,0,0
-4.378321141149133,0,0
-4.355290682600009,0,0
-4.326146277981984,0,0
-4.30095906337243,0,0
-4.282730139348673,0,0
-4.250767001990737,0,0
-4.2324541534214015,0,0
-4.191423609997271,0,0
-4.168528628100087,0,0
-4.145036284696458,0,0
-4.103159350593102,0,0
-4.072584875403966,0,0
-4.100924763214937,0,0
-4.039700114108296,0,0
-4.0022747007387895,0,0
-3.9719946212146757,0,0
-3.946187141693555,0,0
-3.9171415730347627,0,0
-3.8919210971236042,0,0
-3.88262353539202,0,0
-3.86529336975557,0,0
-3.863134307246267,0,0
-3.8378094988772453,0,0
-3.8706231199733385,0,0
-3.8574503817321744,0,0
-3.851158866818664,0,0
-3.805500305146629,0,0
-3.7904823799240597,0,0
-3.802006721972021,0,0
-3.7995204639785283,0,0
-3.75595666939765,0,0
-3.7667471116769304,0,0
-3.7539156205335433,0,0
-3.7552291025075135,0,0
-3.7558293625526065,0,0
-3.752185034700213,0,0
-3.760638960376554,0,0
-3.7353018457565814,0,0
-3.7339195406599375,0,0
-3.754794371234126,0,0
-3.7310382607974493,0,0
-3.727003206537318,0,0
-3.7185904982567766,0,0
-3.715576758942831,0,0
-3.716875435541393,0,0
-3.7109103148783014,0,0
-3.7310416538739894,0,0
-4.623681977829985,0,0
-4.628582576261159,0,0
-4.636501487813992,0,0
-4.625548657518596,0,0
-4.609181062430642,0,0
-4.575771898804584,0,0
-4.553141678055974,0,0
-4.5193559112402,0,0
-4.471519686574045,0,0
-4.440611533971366,0,0
-4.420678299571116,0,0
-4.37154103184222,0,0
-4.337376113913012,0,0
-4.30824652485911,0,0
-4.23971455627529,0,0
-4.220755759870916,0,0
-4.189081140691635,0,0
-4.139307382696247,0,0
-4.095798568031118,0,0
-4.088324341877072,0,0
-4.074311156810114,0,0
-4.053940707222298,0,0
-4.027687498605843,0,0
-3.9874265281723917,0,0
-3.9670064060452748,0,0
-3.955431139109442,0,0
-3.934139639030166,0,0
-3.9169554735438994,0,0
-3.926207373691685,0,0
-3.900262728933888,0,0
-3.9101683427190794,0,0
-3.881218046651688,0,0
-3.8864677265909275,0,0
-3.8526586500945013,0,0
-3.8899856003830338,0,0
-3.868595477830673,0,0
-3.8290229085620546,0,0
-3.8234358175260277,0,0
-3.8512383636833007,0,0
-3.8224264502879923,0,0
-3.8182541171243365,0,0
-3.824511283680975,0,0
-3.82462919557356,0,0
-3.816172903114568,0,0
-3.815896251110203,0,0
-3.8193911766548565,0,0
-3.7999919388133407,0,0
-3.8078386257916543,0,0
-3.7945535327682736,0,0
-3.798953986687583,0,0
-3.805975889877373,0,0
-4.905711669066605,0,0
-4.901841720448584,0,0
-4.886161357244387,0,0
-4.881641107225607,0,0
-4.842681125243853,0,0
-4.826145561226523,0,0
-4.768949163299537,0,0
-4.755347526454889,0,0
-4.699716344938454,0,0
-4.662577887921018,0,0
-4.645873320024591,0,0
-4.564918329568303,0,0
-4.518267523843359,0,0
-4.485851844889949,0,0
-4.433947676336343,0,0
-4.38087501516341,0,0
-4.352753150088969,0,0
-4.2824971530403575,0,0
-4.26530696709299,0,0
-4.248591323781317,0,0
-4.204795381880417,0,0
-4.177970295757803,0,0
-4.15603681752868,0,0
-4.12350014032816,0,0
-4.076428138685127,0,0
-4.0632080905402965,0,0
-4.0510669945276545,0,0
-4.037886985773427,0,0
