r,att_out,pos_out
-3.181984252781171,0,0
-3.1695503170073716,0,0
-3.1588041198803225,0,0
-3.1494713431059678,0,0
-3.141259755885096,0,0
-3.1342591643580335,0,0
-3.1282714770093447,0,0
-3.1232307488333326,0,0
-3.1186877603783545,0,0
-3.1146736185992014,0,0
-3.1112223558151273,0,0
-3.1082689724183767,0,0
-3.1056943969425403,0,0
-3.1033241388395836,0,0
-3.101157299411844,0,0
-3.0992714665675223,0,0
-3.09757253585782,0,0
-3.0960836676188026,0,0
-3.0947442535968896,0,0
-3.093434673777987,0,0
-3.0921779646170013,0,0
-3.0909781257195075,0,0
-3.0896924482494676,0,0
-3.0885661800476245,0,0
-3.087478050264474,0,0
-3.086337588938173,0,0
-3.0852264270350482,0,0
-3.0840617392874434,0,0
-3.0827648333779747,0,0
-3.08156610068684,0,0
-3.080421852081248,0,0
-3.079214763845117,0,0
-3.07804738251793,0,0
-3.076862778454288,0,0
-3.0756098322432575,0,0
-4.032844762528327,0,0
-3.9712206311427396,0,0
-3.9082607928787416,0,0
-3.8457504692365485,0,0
-3.7842787444795722,0,0
-3.7256033729064195,0,0
-3.671678627518063,0,0
-3.6173963408051515,0,0
-3.5699123506618977,0,0
-3.526572566035288,0,0
-3.48714525552612,0,0
-3.451672494926439,0,0
-3.420348930865435,0,0
-3.3949437918459573,0,0
-3.368442551442904,0,0
-3.3469265026988917,0,0
-3.3278489610901496,0,0
-3.311224920141837,0,0
-3.2970875398370145,0,0
-3.284692058043019,0,0
-3.2736552646739967,0,0
-3.26415807530037,0,0
-3.2559559454711633,0,0
-3.2489982183622512,0,0
-3.2427811056886786,0,0
-3.2373379860423017,0,0
-3.232415624482109,0,0
-3.2280956555094877,0,0
-3.2243820185206427,0,0
-3.22101914339952,0,0
-3.2179250084264046,0,0
-3.2151993622099497,0,0
-3.2125674858265088,0,0
-3.2102224666009445,0,0
-3.208137977765798,0,0
-3.2063487249040197,0,0
-3.204556042608905,0,0
-3.202875513183496,0,0
-3.2010138575422054,0,0
-3.1992576253380993,0,0
-3.197640665431481,0,0
-3.1959959612339617,0,0
-3.1943924235391505,0,0
-3.1927699485730874,0,0
-3.190955290534668,0,0
-3.1891861941125024,0,0
-3.1875259192786096,0,0
-3.185770480547618,0,0
-3.184179808582205,0,0
-3.182415779503915,0,0
-3.180583883884259,0,0
-4.381161261365538,0,0
-4.305901968386384,0,0
-4.226039240821311,0,0
-4.147895975556355,0,0
-4.0693394337891915,0,0
-3.9959504399093295,0,0
-3.9265162798488418,0,0
-3.861599389203371,0,0
-3.8012913487185296,0,0
-3.746785299281179,0,0
-3.698207561249352,0,0
-3.6544262108527863,0,0
-3.615464592821279,0,0
-3.580181777838253,0,0
-3.549083301153595,0,0
-3.5219274100400177,0,0
-3.498445345673017,0,0
-3.477726102151822,0,0
-3.4595772023802653,0,0
-3.443735364123063,0,0
-3.4299024953777373,0,0
-3.4191500357110916,0,0
-3.4083683840309567,0,0
-3.3976791857830535,0,0
-3.389175817197886,0,0
-3.3818000551451526,0,0
-3.375498284884086,0,0
-3.3701553998650127,0,0
-3.365348653440353,0,0
-3.3606955238769367,0,0
-3.3566090444791463,0,0
-3.352743067341854,0,0
-3.349269180382113,0,0
-3.3461529665792944,0,0
-3.343112396651314,0,0
-3.340194629949962,0,0
-3.3373925551397234,0,0
-3.3348580973439783,0,0
-3.3323625971223785,0,0
-3.3300576643175193,0,0
-3.32779250564307,0,0
-3.3255613711319705,0,0
-3.3233010414376265,0,0
-3.3210996804802466,0,0
-3.318913449486555,0,0
-3.316799678289415,0,0
-3.314628091527128,0,0
-3.312352452508973,0,0
-3.310060230648815,0,0
-3.3077312897251954,0,0
-3.3054604358273947,0,0
-4.767796944982321,0,0
-4.674003150932615,0,0
-4.57803844312348,0,0
-4.482265248383477,0,0
-4.388265889252036,0,0
-4.298594313363998,0,0
-4.2139927175599015,0,0
-4.135671289474772,0,0
-4.062791850369716,0,0
-3.996954477315441,0,0
-3.9374101106214376,0,0
-3.884781335509418,0,0
-3.8373127042506288,0,0
-3.7946656030284966,0,0
-3.756684252027562,0,0
-3.7232858284386925,0,0
-3.6945986791450767,0,0
-3.6694014694744688,0,0
-3.6468480959474365,0,0
-3.626898089974601,0,0
-3.609384303106765,0,0
-3.594469950319671,0,0
-3.581317707844947,0,0
-3.569724850107423,0,0
-3.5598483524019926,0,0
-3.5501623826009707,0,0
-3.5419628453837317,0,0
-3.534615772887504,0,0
-3.528278846871628,0,0
-3.5223693126753197,0,0
-3.5170815358894347,0,0
-3.512111300076287,0,0
-3.5075492216015,0,0
-3.5033712948239795,0,0
-3.4996846365542926,0,0
-3.496109523508942,0,0
-3.492610882201217,0,0
-3.489135602378044,0,0
-3.4857873567679554,0,0
-3.4826102537594044,0,0
-3.4795647549506343,0,0
