time,ref_x,ref_y,ref_z,ref_vx,ref_vy,ref_vz,ref_phi,ref_theta,ref_psi,ref_dot_phi,ref_dot_theta,ref_dot_psi
0.0,1.3151605093341032,0.0,1.5,6.224175885340827e-17,1.0164850615988774,1.0164850615988774,-0.2036768477455096,0.23584508764575235,0.0,-1.0471975511965976,1.0471975511965976,0.0
0.02,1.3150033845878875,0.020328891616074724,1.5203288916160747,-0.01571216174751572,1.016363620180737,1.016363620180737,-0.16225033066722427,0.1394377382885348,0.0,1.035662926957133,-1.0471975511965976,0.0
0.04,1.3145320478932296,0.04065292576887656,1.5406529257688766,-0.03142056917088695,1.0159993249439938,1.0159993249439938,-0.21733417460077895,0.19539131992385322,0.0,-1.0471975511965976,1.0471975511965976,0.0
0.06,1.3137466118731256,0.060967246155793506,1.5609672461557935,-0.047121468843041456,1.0153922629347476,1.0153922629347476,-0.2000267022523626,0.17582164250265125,0.0,0.43268680871040854,-0.48924193553004924,0.0
0.08,1.312647264202668,0.08126699879525802,1.5812669987952581,-0.06281110913083857,1.0145425792067218,1.0145425792067218,-0.24090802116948004,0.21682985449182374,0.0,-1.0220329729279358,1.025205299729312,0.0
0.1,1.311234267564203,0.10154733318657595,1.601547333186576,-0.07848574109149742,1.0134504767866026,1.0134504767866026,-0.22254094959148632,0.19518122143421668,0.0,0.459176789449843,-0.5412158264401764,0.0
0.12000000000000001,1.3095079595845625,0.12180340346892381,1.6218034034689237,-0.09414161936838455,1.0121162166255275,1.0121162166255275,-0.26154979590818417,0.23339771955501132,0.0,-0.9752211579174455,0.955412453019866,0.0
0.14,1.3074687527543911,0.14203036957923726,1.6420303695792373,-0.10977500308594358,1.0105401175367332,1.0105401175367332,-0.24176870452242194,0.20956465509849836,0.0,0.4945272846440557,-0.5958266114128238,0.0
0.16,1.305117134329584,0.16222339840871436,1.6622233984087145,-0.12538215674355416,1.0087225561193764,1.0087225561193764,-0.2792485322408672,0.2468592044981997,0.0,-0.9369956929611317,0.9323637349925334,0.0
0.18,1.30245366621486,0.1823776649576572,1.6823776649576572,-0.14095935110810756,1.0066639666685477,1.0066639666685477,-0.2586048794066039,0.22300061620494016,0.0,0.516091320856582,-0.5964647073314885,0.0
0.19999999999999998,1.2994789848294988,0.2024883534883756,1.7024883534883757,-0.15650286410508282,1.0043648410715,1.0043648410715,-0.2938281617180366,0.25787959145001577,0.0,-0.880582057785817,0.8719743811268901,0.0
0.21999999999999997,1.2961938009552703,0.22255065867587828,1.7225506586758783,-0.17200898170791415,1.001825728690115,1.001825728690115,-0.27012348421873067,0.22849827221396063,0.0,0.5926169374826484,-0.7345329809013784,0.0
0.23999999999999996,1.2925988995666,0.24255978675607515,1.7425597867560751,-0.1874739988254346,0.9990472362296362,0.9990472362296362,-0.30116565583540367,0.2564959955379212,0.0,-0.7760542904168249,0.6999430830990139,0.0
0.25999999999999995,1.2886951396430033,0.2625109566712181,1.762510956671218,-0.20289422018718445,0.9960300275937005,0.9960300275937005,-0.2741330503371777,0.22161203532338958,0.0,0.6758151374556487,-0.8720990053632901,0.0
0.27999999999999997,1.2844834539638375,0.28239940121230517,1.7823994012123052,-0.21826596122637423,0.9927748237257029,0.9927748237257029,-0.3018254347077347,0.24544766977369192,0.0,-0.6923096092639247,0.5958908612575586,0.0
0.3,1.2799648488854196,0.3022203681581755,1.8022203681581754,-0.23358554896028788,0.989282402436531,0.989282402436531,-0.2725930316167746,0.2080767372099629,0.0,0.7308100772740023,-0.9342733140932258,0.0
0.32,1.2751404041005647,0.3219691214110235,1.8219691214110236,-0.24884932286792016,0.9855535982187124,0.9855535982187124,-0.2978765498825454,0.22996202760562945,0.0,-0.63208795664427,0.5471322598916639,0.0
0.34,1.2700112723805996,0.3416409421280601,1.8416409421280602,-0.2640536357646354,0.9815893020470174,0.9815893020470174,-0.2671687042120997,0.19153816210015184,0.0,0.7676961417611428,-0.9605966376369401,0.0
0.36000000000000004,1.2645786792999143,0.36123112984905154,1.8612311298490516,-0.2791948546736399,0.9773904611655665,0.9773904611655665,-0.29055079851917553,0.21235725953808882,0.0,-0.5845523576768957,0.5204774359484243,0.0
0.38000000000000006,1.2588439229431203,0.3807350036194643,1.8807350036194643,-0.29426936169405876,0.9729580788614918,0.9729580788614918,-0.2587285989064062,0.17338756349877804,0.0,0.7955549903192333,-0.9742424009827694,0.0
0.4000000000000001,1.2528083735948794,0.40014790310895165,1.9001479031089517,-0.30927355486541214,0.968293214225208,0.968293214225208,-0.2804336556249044,0.19340895268374836,0.0,-0.5426264179624551,0.5005347296242579,0.0
0.4200000000000001,1.2464734734124845,0.4194651897249098,1.9194651897249098,-0.32420384902828014,0.9633969818973493,0.9633969818973493,-0.2476304810384664,0.15397093742684265,0.0,0.82007936466095,-0.9859503814226428,0.0
0.4400000000000001,1.2398407360812629,0.43868224772084174,1.9386822477208416,-0.3390566766809554,0.9582705518024331,0.9582705518024331,-0.2677153275045886,0.17317609221363245,0.0,-0.5021211616530546,0.48012886966974505,0.0
0.46000000000000013,1.232911746452893,0.4577944852992607,1.9577944852992606,-0.3538284888318754,0.9529151488693131,0.9529151488693131,-0.2339471817123393,0.1331673234243606,0.0,0.8442036448062323,-1.000219219731796,0.0
0.48000000000000015,1.2256881601667116,0.4767973357088724,1.9767973357088724,-0.368515755847632,0.9473320527384904,0.9473320527384904,-0.2523926542288993,0.15144528265165758,0.0,-0.4611368129139995,0.45694898068242423,0.0
