k11,k12,k13,k21,k22,k23,gamma,lambda
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.27175235748291,8.755846619606018,17.12275981903076,0.2184154272079468,0.024193158745765688,0.03684421181678772,2.5281238555908203,2.746539831161499
27.26879596710205,8.76000702381134,17.119336128234863,0.21838428974151614,0.024184346199035645,0.03686768114566803,2.527939796447754,2.7462165355682373
27.268424034118652,8.758198618888855,17.11871027946472,0.21839373111724855,0.024203723669052126,0.03686155378818512,2.528085231781006,2.746237277984619
27.268784046173096,8.757516145706177,17.11919069290161,0.21839773654937744,0.024204932153224945,0.03685770630836487,2.5281026363372803,2.746276617050171
27.26989507675171,8.75784456729889,17.12007164955139,0.21840262413024902,0.02419814169406891,0.036856642365455626,2.528125524520874,2.746400833129883
27.270660400390625,8.758097887039185,17.120654582977295,0.218406081199646,0.02419353723526001,0.036856007575988774,2.528144121170044,2.7464890480041504
27.27116823196411,8.758242726325989,17.121039628982544,0.2184084415435791,0.02419068217277527,0.03685547411441803,2.5281574726104736,2.7465476989746094
27.27151393890381,8.758318424224854,17.121305465698242,0.21841018199920656,0.02418883591890335,0.03685501515865326,2.528167486190796,2.7465884685516357
27.271769046783447,8.758352398872375,17.12150812149048,0.21841151714324952,0.02418758571147919,0.036854586005210875,2.528174638748169,2.7466180324554443
27.27195978164673,8.758360147476196,17.12166428565979,0.21841256618499758,0.024186712503433228,0.036854189634323124,2.5281803607940674,2.7466399669647217
27.272109985351562,8.75835120677948,17.121795415878296,0.21841342449188234,0.024186092615127566,0.03685382008552551,2.5281851291656494,2.746657133102417
27.272233963012695,8.758328557014465,17.121905088424683,0.21841418743133545,0.024185647070407868,0.03685345351696014,2.528188943862915,2.746670722961426
27.272334098815918,8.758295774459839,17.121999263763428,0.21841480731964114,0.024185334146022797,0.03685309588909149,2.5281918048858643,2.7466819286346436
27.272419929504395,8.758255243301392,17.122087478637695,0.2184154033660889,0.024185122549533845,0.03685274124145508,2.5281949043273926,2.7466909885406494
27.272491455078125,8.758208155632019,17.122163772583008,0.218415904045105,0.02418499290943146,0.03685239851474762,2.5281970500946045,2.7466981410980225
27.27255344390869,8.758155703544617,17.12223529815674,0.218416428565979,0.024184930324554446,0.03685205280780792,2.5281989574432373,2.746704339981079
27.272603511810303,8.75809907913208,17.122297286987305,0.2184168577194214,0.024184924364089967,0.03685170710086823,2.528200626373291,2.7467093467712402
27.272648811340332,8.758038878440857,17.122358083724976,0.21841726303100586,0.024184963107109072,0.03685136139392853,2.5282022953033447,2.746713161468506
27.272682189941406,8.757975101470947,17.12241291999817,0.21841762065887452,0.0241850420832634,0.036851024627685545,2.5282034873962402,2.7467164993286133
27.27271318435669,8.757909536361694,17.122464179992676,0.21841797828674317,0.024185156822204592,0.036850693821907046,2.5282044410705566,2.746718645095825
27.27274179458618,8.757842779159546,17.1225106716156,0.218418288230896,0.02418529987335205,0.03685037195682526,2.528205156326294,2.7467200756073
27.27276086807251,8.757774829864502,17.12255358695984,0.21841857433319092,0.024185462296009066,0.03685005009174347,2.5282061100006104,2.746721029281616
27.272777557373047,8.757705688476562,17.12259531021118,0.21841883659362793,0.02418564558029175,0.03684974014759064,2.5282063484191895,2.7467215061187744
