r,att_out,pos_out
-4.62923469080676,0,0
-4.601791751383809,0,0
-4.575784285695456,0,0
-4.551087764411983,0,0
-4.5280959836883214,0,0
-4.506869741852889,0,0
-4.486583403327329,0,0
-4.467586329601382,0,0
-4.450026233015038,0,0
-4.434586724970691,0,0
-4.419336379987246,0,0
-4.4059357768522585,0,0
-4.394199729754916,0,0
-4.384026562445914,0,0
-4.374382496293763,0,0
-4.365757519016401,0,0
-4.357716202695717,0,0
-4.3502418812453705,0,0
-4.343984068920131,0,0
-4.338487289961852,0,0
-4.333511761235866,0,0
-4.329057159454858,0,0
-4.325755766513615,0,0
-4.322536032117447,0,0
-4.319463490101881,0,0
-4.316639696905579,0,0
-4.313954677270835,0,0
-4.311299627840587,0,0
-4.309058885296544,0,0
-4.307207688686632,0,0
-4.305334460528108,0,0
-4.3042142588276056,0,0
-4.303054589566779,0,0
-4.302323183110305,0,0
-4.3015793962774405,0,0
-4.300963656325354,0,0
-4.30039558459936,0,0
-4.299849823141332,0,0
-4.299211840735088,0,0
-4.298473036908702,0,0
-4.297730421212167,0,0
-4.297354940079968,0,0
-5.110172430802843,0,0
-5.093941490489622,0,0
-5.069831711819257,0,0
-5.040550404047826,0,0
-5.007165942559145,0,0
-4.9708506964684265,0,0
-4.932812046342926,0,0
-4.892683257976843,0,0
-4.852814460667898,0,0
-4.813694901222121,0,0
-4.776311681338295,0,0
-4.740910135860527,0,0
-4.706501737270976,0,0
-4.673776613986932,0,0
-4.642584609231877,0,0
-4.614090216735969,0,0
-4.587533167236725,0,0
-4.563858361705968,0,0
-4.542546916816465,0,0
-4.522677535795698,0,0
-4.5043331287797255,0,0
-4.487295978834707,0,0
-4.471418422121133,0,0
-4.457547655076033,0,0
-4.445655810933409,0,0
-4.435820809722323,0,0
-4.426405965445806,0,0
-4.417967242020346,0,0
-4.410115463626765,0,0
-4.402872100511182,0,0
-4.396078104172836,0,0
-4.39025808807734,0,0
-4.385235331673992,0,0
-4.380779647824548,0,0
-4.376873022729017,0,0
-4.373837029939619,0,0
-4.370911400301404,0,0
-4.367940227722733,0,0
-4.365000933503896,0,0
-4.362573383680095,0,0
-4.360111496737512,0,0
-4.358063439242435,0,0
-4.356194986296856,0,0
-4.354477151417556,0,0
-4.352870273823057,0,0
-4.351688497402691,0,0
-4.3509056481650195,0,0
-4.349938761367411,0,0
-4.348868348234376,0,0
-4.347811271375936,0,0
-4.3468981983865875,0,0
-5.429006328882762,0,0
-5.406049128735056,0,0
-5.372269670993311,0,0
-5.3302482610874735,0,0
-5.2838303394019475,0,0
-5.233928336646134,0,0
-5.183199218603274,0,0
-5.131535680587423,0,0
-5.07972033298498,0,0
-5.028767455459934,0,0
-4.979916865049368,0,0
-4.9326037558518205,0,0
-4.889064723099411,0,0
-4.847434112157321,0,0
-4.807324703832227,0,0
-4.7702361768133805,0,0
-4.735794067755377,0,0
-4.70457236235327,0,0
-4.67593883576504,0,0
-4.650832285373197,0,0
-4.6275340042201405,0,0
-4.605634467041345,0,0
-4.585501224636326,0,0
-4.567591616091309,0,0
-4.551462568388342,0,0
-4.537428628813905,0,0
-4.5249970133853745,0,0
-4.514133608990497,0,0
-4.503921950455526,0,0
-4.494972990418992,0,0
-4.486348908563389,0,0
-4.477926152508025,0,0
-4.47109236814738,0,0
-4.464708464091287,0,0
-4.4588750765348655,0,0
-4.4537812384755435,0,0
-4.449509083233974,0,0
-4.4459354161928895,0,0
-4.4425147207321105,0,0
-4.439191590006791,0,0
-4.435604244364405,0,0
-4.433237095779924,0,0
-4.430940503439518,0,0
-4.428743474894106,0,0
-4.4267217132630865,0,0
-4.4253988316031245,0,0
-4.42390685099753,0,0
-4.422315616221123,0,0
-4.420664795806012,0,0
-4.4189533599133295,0,0
-4.417886352574056,0,0
-5.788101162988584,0,0
-5.753323647762157,0,0
-5.709695752473716,0,0
-5.656326214381002,0,0
-5.594880720914589,0,0
-5.531352063856616,0,0
-5.464926077793087,0,0
-5.400494789383454,0,0
-5.335479728064497,0,0
-5.27142199400407,0,0
-5.208858558853271,0,0
-5.150462275941988,0,0
-5.097428044031785,0,0
-5.046454524124087,0,0
-4.996784659603182,0,0
-4.951417804389624,0,0
-4.909117442792465,0,0
-4.869442356062047,0,0
-4.833811631427955,0,0
-4.80206727727214,0,0
-4.773593334874607,0,0
-4.746109113928852,0,0
-4.720721116750542,0,0
-4.698451517461735,0,0
-4.677597849876652,0,0
-4.659694833763503,0,0
-4.645952855314693,0,0
-4.632166721276699,0,0
-4.61910833093156,0,0
-4.6067934842032345,0,0
-4.595549803216185,0,0
-4.58532304056841,0,0
-4.576433521991641,0,0
-4.569211277919185,0,0
-4.562520827847218,0,0
-4.556067226466536,0,0
-4.550626334343489,0,0
-4.545391834289837,0,0
-4.540499223047022,0,0
-4.536575846869943,0,0
-4.532752672913162,0,0
-4.529229725427283,0,0
-4.526124716115941,0,0
-4.523161796405271,0,0
-4.521142631642642,0,0
-4.518292181682731,0,0
-4.516245089488326,0,0
-4.513926321693322,0,0
-4.511922809327401,0,0
-4.510236438619701,0,0
-4.508640074729849,0,0
-6.1896996268722635,0,0
-6.14361835195884,0,0
-6.084432246520204,0,0
-6.013460772878432,0,0
-5.937725999087214,0,0
-5.859250284846357,0,0
-5.779832689768774,0,0
-5.700723373723402,0,0
-5.620445315737116,0,0
-5.542602411757543,0,0
-5.4675458947102324,0,0
-5.397787099933464,0,0
-5.331529223912602,0,0
-5.267646419928739,0,0
-5.208611993876371,0,0
-5.153906528662601,0,0
-5.103616002664636,0,0
-5.059182366931279,0,0
-5.0178390621691795,0,0
-4.978730184880394,0,0
-4.941710348497946,0,0
-4.908671593857413,0,0
-4.878120562634423,0,0
-4.8524920657431565,0,0
-4.829384465462954,0,0
-4.8075305858503565,0,0
-4.78676804078131,0,0
-4.768538424297028,0,0
-4.753040759200752,0,0
-4.738759651911591,0,0
-4.726158335717316,0,0
-4.7157971183799985,0,0
-4.705887569798645,0,0
-4.696128278741897,0,0
-4.687346413617209,0,0
-4.679514606271745,0,0
-4.672235716763905,0,0
-4.665883165359062,0,0
-4.660694914072528,0,0
-4.6565419600901,0,0
-4.651528073212714,0,0
-4.646351722709947,0,0
-4.641219412600075,0,0
-4.6368498022991655,0,0
-4.633371506556167,0,0
-4.629689129707229,0,0
-4.627343316109534,0,0
-4.6248207434163655,0,0
-4.623136857818146,0,0
-4.621167510752287,0,0
-4.619267139455637,0,0
-6.634446034548686,0,0
-6.571184577026533,0,0
-6.494032720668014,0,0
-6.410086960272992,0,0
-6.316919705898717,0,0
-6.224082884180928,0,0
-6.126752543987168,0,0
-6.027422047713998,0,0
-5.933246499770509,0,0
-5.842101654747735,0,0
-5.7553669194720545,0,0
-5.672287864188933,0,0
-5.591767805226357,0,0
-5.519093567401464,0,0
-5.449518384554112,0,0
-5.38599240256753,0,0
-5.325968918215543,0,0
-5.272172389946088,0,0
-5.220113614563934,0,0
-5.1739496893442025,0,0
-5.131171343070973,0,0
-5.094708111040214,0,0
-5.060517692452219,0,0
-5.02979770321252,0,0
-5.000314600950073,0,0
-4.974594941151614,0,0
-4.951297880830362,0,0
-4.930480326420559,0,0
-4.911549440128776,0,0
-4.8948138822117535,0,0
-4.879317817059324,0,0
-4.865063578700887,0,0
-4.85257710048891,0,0
-4.840375075537467,0,0
-4.830576710567454,0,0
-4.823222650603899,0,0
-4.815007972005209,0,0
-4.807260102318281,0,0
-4.799667032098131,0,0
-4.793745046661737,0,0
-4.7883660807771165,0,0
-4.783316949217912,0,0
-4.778968977149618,0,0
-4.775938835038743,0,0
-4.771895077085957,0,0
-4.767828580834553,0,0
-4.76333924112878,0,0
-4.759175606191546,0,0
-4.755952134687296,0,0
-4.752840548936805,0,0
-4.749660364611564,0,0
-7.13403159604066,0,0
-7.053065943561255,0,0
-6.955614251527931,0,0
-6.847867109333399,0,0
-6.736195848679058,0,0
-6.619753776830203,0,0
-6.505166330281481,0,0
-6.3904708436705,0,0
-6.28070960313439,0,0
-6.173692034880408,0,0
-6.07029637998474,0,0
-5.973580361687746,0,0
-5.880674814526538,0,0
-5.797619024823535,0,0
-5.717437423765668,0,0
-5.640711086184702,0,0
-5.571404422438352,0,0
-5.508720513993463,0,0
-5.452016619755394,0,0
-5.398275814065613,0,0
-5.349807153574992,0,0
-5.303069490084335,0,0
-5.2622155807134,0,0
-5.226023940198121,0,0
-5.194811441217203,0,0
-5.165167692729479,0,0
-5.137808710679085,0,0
-5.112034705689647,0,0
-5.089620744019479,0,0
-5.0698753569088675,0,0
-5.0529944354225895,0,0
-5.037070847510467,0,0
-5.024224897511558,0,0
-5.010808671095348,0,0
-4.998042558297108,0,0
-4.986840372491937,0,0
-4.976877495233534,0,0
-4.968957678853726,0,0
-4.9622129086140605,0,0
-4.955421226851982,0,0
-4.948528553184373,0,0
-4.941613207048522,0,0
-4.935641672923489,0,0
-4.9305882771004805,0,0
-4.925261237629315,0,0
-4.921119910255503,0,0
-4.917011467018574,0,0
-4.912965782284255,0,0
-4.90945853312423,0,0
-4.905667825924974,0,0
-4.901771988258087,0,0
-7.683160510738152,0,0
-7.583187604611262,0,0
-7.463826885230583,0,0
-7.336126207529247,0,0
-7.203445988211237,0,0
-7.0640999636797845,0,0
-6.9292952131456165,0,0
-6.791589511504323,0,0
-6.663542326499743,0,0
-6.537768576764688,0,0
-6.4180690980165025,0,0
-6.3092518194068195,0,0
-6.202203980905357,0,0
-6.10362164848313,0,0
-6.01110413258348,0,0
-5.927067466217169,0,0
-5.848899236719173,0,0
-5.775175016607546,0,0
-5.705664763185996,0,0
-5.647025970182219,0,0
-5.59098585858962,0,0
-5.542224182351756,0,0
-5.494751601763111,0,0
-5.451127940081007,0,0
-5.414257346940157,0,0
-5.380286510162013,0,0
-5.349753504000268,0,0
-5.321869474057918,0,0
-5.296065359987558,0,0
-5.273111615119474,0,0
-5.251912649197898,0,0
-5.233320328013758,0,0
-5.216909571342921,0,0
-5.202663273386279,0,0
-5.189419231660516,0,0
-5.176058248620506,0,0
-5.162747953943402,0,0
-5.1535690423013385,0,0
-5.145789268173457,0,0
-5.137849162765404,0,0
-5.130715255843586,0,0
-5.124076075514787,0,0
-5.117094771607116,0,0
-5.109436276079857,0,0
-5.102740017967971,0,0
-5.0968738700286185,0,0
-5.091279108847203,0,0
-5.087841395251984,0,0
-5.0851294945920635,0,0
-5.081622087229394,0,0
-5.077818383985486,0,0
-8.28137097067539,0,0
-8.162267641501764,0,0
-8.017009647064171,0,0
-7.871034703553664,0,0
-7.709777313610894,0,0
-7.552705900190939,0,0
-7.392592396657098,0,0
-7.236279160607279,0,0
-7.087919433279613,0,0
-6.938824326869116,0,0
-6.80609657363454,0,0
-6.67723917255801,0,0
-6.553383154870121,0,0
-6.441500220139209,0,0
-6.335985183876008,0,0
-6.239031483964522,0,0
-6.148884914510615,0,0
-6.069010044565677,0,0
-5.994020488450221,0,0
-5.924130660864714,0,0
-5.861166291810679,0,0
-5.805589093693593,0,0
-5.754302420238914,0,0
-5.706992542864153,0,0
-5.663074261854586,0,0
-5.622951818527675,0,0
-5.588078361634936,0,0
-5.556805480127273,0,0
-5.5267972650588515,0,0
-5.501566452205077,0,0
-5.476971649572614,0,0
-5.45473550072607,0,0
