time,x,y,z,vx,vy,vz,phi,theta,psi,p,q,r,dot_phi,dot_theta,dot_psi
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.010764531895332613,0.007041181009416564,0.01656044140605816,1.0659670018699694,0.7180850438545242,1.6515569541416522,1.0776498588768482,0.7002655459821239,1.6592320986647429
0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.03600454285907801,0.02443912067090105,0.05270515602421419,1.3990306093396914,1.1073721558892613,1.9202407604708183,1.446912911597934,1.0375320208693812,1.9594432092695682
0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.06585884820235946,0.046830678893703265,0.0923256469840314,1.4447513843287223,1.3300576004354394,1.9195207979483409,1.5386168150639152,1.2008480932514387,2.0050904942804455
0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.09648433852845574,0.07162236823770332,0.1324179941058618,1.3804686943108817,1.4646595587057822,1.8678310691188507,1.5239761860063896,1.2779104585742667,2.0053827030552362
0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.12640865081596264,0.09753017318573433,0.17244912790480338,1.273925430962271,1.5528557539469408,1.8074455146802941,1.4685104199553625,1.3125968529782783,1.9982925462997143
0.12000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.1550687872122415,0.12392253522539455,0.21232896641741622,1.1516076391550174,1.615510722314503,1.746081966277282,1.3975707738360383,1.3264470873581449,1.9899027903224504
0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.18225496774124536,0.15048717272906006,0.25203575326391464,1.0241620139662682,1.6628195056607773,1.684937237003891,1.3211230752238792,1.3298881158280056,1.9807992508911505
0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.20789679401014438,0.177066137980039,0.29155289305683935,0.895994163528436,1.699765307144991,1.6241509958169662,1.243140543582505,1.327935847678749,1.9708286455755901
0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.2319796630105904,0.20357567929122705,0.33086117309429924,0.76900313005764,1.7288302877798964,1.5637952093482097,1.1652294092449464,1.3229966796454977,1.9598430219512828
0.19999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.25451165271225884,0.22996762671862414,0.36993928538358,0.6440663877939606,1.751306300906964,1.504003300557223,1.0880510521154114,1.3162232000825238,1.947762448914294
0.21999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.27551026871892137,0.25621084578778025,0.40876484480884473,0.521638720810779,1.767923246323973,1.444953225154104,1.0118865460999356,1.3081665102055517,1.934550526492735
0.23999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.2949970955512945,0.2822823436747096,0.44731500379090067,0.40199598857155,1.7791489785040175,1.3868389218582498,0.936862708557873,1.2990895702328897,1.9201932141203644
0.25999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.31299561947637355,0.3081630118063284,0.4855667645393277,0.2853349115817031,1.7853316101192258,1.3298505646134142,0.8630431494573436,1.2891176824744344,1.904687347344609
0.27999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.3295303306994333,0.33383559515493155,0.5234971318929366,0.17181398390491448,1.7867662748499047,1.2741632717495632,0.7904650668897499,1.2783107664537838,1.8880350925931453
0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.34462634305857553,0.3592837309386227,0.5610831899156099,0.06157016957005294,1.7837257443142676,1.219931397870259,0.719154125467375,1.2666980630383486,1.8702413808350082
0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.3583092230441448,0.3844915006696329,0.5983021433370656,-0.04527438745287028,1.7764738120487973,1.167286152032234,0.6491304577380783,1.254294777208331,1.8513127414118813
0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.3706049032532206,0.4094432281881931,0.6351313430283406,-0.14860975739405569,1.7652705240741626,1.1163351182538537,0.5804110730364557,1.2411100322564266,1.8312567756723683
0.36000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.38153962976523687,0.4341233950461031,0.6715483042428162,-0.24833727862069066,1.7503736135686905,1.0671628422023365,0.5130108209339979,1.2271506423126917,1.8100819176551013
0.38000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.3911399231667,0.45851661133112837,0.707530721525756,-0.3443692529402787,1.7320382295181915,1.0198320062410038,0.4469427815445524,1.212422872792492,1.7877973215429608
0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.39943254523553257,0.48260761216125614,0.7430564820227629,-0.43662885916299543,1.7105159603081643,0.9743849210323123,0.3822184354658108,1.196933234974798,1.7644128053655095
0.4200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.40644446825405317,0.5063812655898471,0.7781036779919492,-0.5250501123804903,1.6860536305650675,0.9308451773944257,0.318847754397445,1.1806888207636022,1.7399388229177226
0.4400000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.41220284589221134,0.5298225851813079,0.8126506190031461,-0.6095778034760664,1.6588920990533274,0.8892193667373214,0.25683926741248236,1.1636974239868718,1.7143864571956025
0.46000000000000013,0.0,0.0,0.0,0.0,0.0,0.0,0.4167349853627786,0.5529167441940528,0.8466758443070297,-0.6901674008731907,1.6292651658890733,0.8494988154823616,0.19620012314969762,1.1459675698651108,1.6877674409542929
0.48000000000000015,0.0,0.0,0.0,0.0,0.0,0.0,0.42006832082273776,0.5756490901418362,0.8801581360615299,-0.7667849196752758,1.597398640869093,0.8116613014589682,0.13693615443596913,1.127508514567744,1.6600942188642527
0.5000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.42223038807583213,0.5980051594584168,0.9130765344715295,-0.8394067769119848,1.5635095985520855,0.775672735346061,0.07905194659294215,1.1083302483591482,1.6313800735813195
0.5200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.42324880063999726,0.6199706925263275,0.9454103564176142,-0.9080196614993384,1.5278058337620402,0.741488801146168,0.02255090883987624,1.088443522396848,1.6016393454321407
0.5400000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.4231512272280435,0.6415316496674884,0.9771392198034081,-0.9726204554356588,1.4904855250932085,0.7090565575184877,-0.03256465231232955,1.0678599127740802,1.5708877814625477
0.5600000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.42196537066870343,0.6626742289300818,1.0082430765882606,-1.0332162478430431,1.4517371089893372,0.6783160059839705,-0.08629345883819467,1.0465919318324046,1.5391430518801035
0.5800000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.419718948273783,0.6833848866783176,1.038702258177243,-1.0898244828652264,1.4117393598459766,0.6492016307469729,-0.13863518728217236,1.0246531938940728,1.506425466386345
0.6000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.41643967363590995,0.7036503620999727,1.0684975373049763,-1.1424732717121104,1.3706616601440822,0.6216439057330636,-0.18959039635484085,1.0020586390520108,1.4727589042930136
0.6200000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.4121552398179211,0.7234577067699727,1.0976102104652727,-1.1912018734935983,1.3286644280047684,0.5955707456628799,-0.23916045748232015,0.9788248136851947,1.4381719359136373
0.6400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.4068933038661229,0.7427943203141543,1.126022203941336,-1.2360613064005712,1.2858996492004366,0.5709088506275798,-0.2873474901381127,0.9549701995679203,1.402699057760856
0.6600000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.4006814725434919,0.7616479929716127,1.1537162042881415,-1.2771149940472772,1.242511441276426,0.547584864016163,-0.33415430418108927,0.9305155750331927,1.3663818983929725
0.6800000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.3935472891368336,0.7800069554351311,1.180675810685992,-1.3144392947526307,1.198636566791952,0.5255262440645354,-0.3795843515511118,0.9054843826552618,1.3292701945229606
0.7000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.3855182211508339,0.7978599357648014,1.2068857023520296,-1.348123725515444,1.1544048188669003,0.5046617540837983,-0.42364168922227696,0.8799030702689048,1.2914223144340398
0.7200000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.37662164867336395,0.8151962224729206,1.2323318100384195,-1.3782706961551852,1.1099392283806468,0.48492151207971235,-0.46633095415466036,0.853801368471714,1.2529051359986167
0.7400000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.36688485319153913,0.8320057321727947,1.2570014775186609,-1.4049946119487695,1.0653560818171273,0.46623659475930473,-0.5076573494248492,0.8272124706278102,1.2137931596895948
0.7600000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.35633500665985046,0.848279079612331,1.2808835973063737,-1.428420257994008,1.0207647775813473,0.44853823437247214,-0.5476266394647016,0.800173092037396,1.1741668110051207
0.7800000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.3449991606631111,0.864007647615456,1.3039687045313224,-1.4486804320246969,0.9762675809053674,0.4317566721671717,-0.5862451516261061,0.7727234018187269,1.1341099464538607
0.8000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.3329042343810677,0.8791836548177391,1.3262488807327584,-1.4659027466537415,0.9319566230671452,0.4158116901971506,-0.6235199598613107,0.7449068851981612,1.0936932846332574
0.8200000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.3200769604256674,0.8938002283605521,1.3477129614088537,-1.4798598781348242,0.8878268556804851,0.40034311836439807,-0.6594648922568626,0.7167713965559596,1.0525197556445902
0.8400000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.30654382281147613,0.9078514687521708,1.3683430804045384,-1.490405279040201,0.8439106745850019,0.385078363506704,-0.6940905951002471,0.688366107989128,1.010316658256115
0.8600000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.29233111971331216,0.9213324773201104,1.388118771968313,-1.4976083862179044,0.8003002684557889,0.3699208119053472,-0.7274038916271531,0.6597415631160919,0.96709769938515
0.8800000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.2774650082060111,0.9342393878109543,1.4070206813778507,-1.5016079406558718,0.7570997916482013,0.3548229230653494,-0.7594118837155643,0.6309503656692472,0.9229604673256446
0.9000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.26197149586280877,0.9465694043119609,1.4250316383438237,-1.502565982505342,0.7144118645581741,0.339749518852722,-0.7901225340139142,0.6020469110663395,0.8780257581392361
0.9200000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.24587643242845963,0.9583195418847431,1.4421368482622734,-1.500644229639219,0.672207807123725,0.324695152438005,-0.8195435161358149,0.5729578247978081,0.8324108306074813
0.9400000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.22920552763856103,0.9694833628106458,1.458323692388373,-1.4959900377062587,0.6302559120682387,0.3096857981555815,-0.8476803526044197,0.5434111399569723,0.7862172658010869
0.9600000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.2119843679302932,0.9800504522967743,1.4735813349880849,-1.4887313229307686,0.5884552413332592,0.29468438221575244,-0.8745399645142923,0.5132811928906941,0.7395213979004575
0.9800000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.1942383866984679,0.9900088229211038,1.4879002755838835,-1.4789820507832379,0.5467896718144749,0.2796139453554375,-0.9001310698586427,0.482536382290234,0.6923799545941764
1.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.1759928326122889,0.9993464272321906,1.5012720133044326,-1.4668465635951968,0.5052956450343211,0.2643744617032621,-0.9244638632725334,0.4512022478707712,0.6448356922637019
1.0200000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.15727274523360715,1.0080520547095135,1.5136888166395301,-1.452422985662027,0.46404086435297526,0.24885445265747758,-0.9475495385829835,0.41933684660490766,0.5969223308285903
1.0400000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.13810293958953399,1.016115805016607,1.5251435807788354,-1.435805682299765,0.42310886127413666,0.2329389625974072,-0.969399820021891,0.387013020314279,0.54866840555935
1.0600000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.1185079989636191,1.023529260582476,1.5356297513845314,-1.417086938793841,0.382588194062898,0.21651466110998624,-0.9900265777117854,0.3543060723424902,0.5001000738058891
1.0800000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.09851227409788249,1.0302854604072444,1.5451412976649703,-1.3963582298807262,0.3425658751360311,0.19947282292281654,-1.0094415588463916,0.32128622173242666,0.45124323811189204
1.1000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.07813988668933615,1.036378761763009,1.5536727277276776,-1.3737116542228949,0.30312432804792244,0.1817110980146064,-1.0276562281510115,0.28801494454911386,0.4021256408466661
1.1200000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.057414735380308585,1.0418046560802705,1.5612191576418222,-1.3492425457077988,0.26434084908217603,0.1631351966592249,-1.0446816841533022,0.25454405628276094,0.3527801279614054
1.1400000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.036360503167467154,1.0465595827940841,1.5677764823521583,-1.323055374456909,0.2262884784430604,0.14366210164720883,-1.0605286045274482,0.2209164331225881,0.30325156130143416
1.1600000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.015000666070270677,1.0506407654171905,1.5733417730015646,-1.2952773944752656,0.18903722459271427,0.12322755769138698,-1.0752071707038255,0.18716753029541472,0.2536125435585297
1.1800000000000006,0.0,0.0,0.0,0.0,0.0,0.0,-0.0066414962300981005,1.0540460803638492,1.5779141588677927,-1.266087174990797,0.15265443057584793,0.10180188250654079,-1.088726939105177,0.15332717568341356,0.2039961492937116
1.2000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,-0.02854288719247116,1.056773960855927,1.5814964994884984,-1.235755102787488,0.11720272754373537,0.07941224365793681,-1.1010967492648884,0.11942133541668529,0.15464216956312904
1.2200000000000006,0.0,0.0,0.0,0.0,0.0,0.0,-0.050680581661714866,1.0588233312302857,1.5840971922359242,-1.2046154840534524,0.0827362553563841,0.05612610229032876,-1.1123251809284829,0.08547330915032526,0.10586425639701495
1.2400000000000007,0.0,0.0,0.0,0.0,0.0,0.0,-0.07303183087689183,1.0601935518358394,1.585727998499998,-1.1727490078141434,0.0493087199225049,0.03187347438628425,-1.1224221532945138,0.05150299015759338,0.057684508496787586
1.2600000000000007,0.0,0.0,0.0,0.0,0.0,0.0,-0.09557409347661529,1.0608843475488596,1.5863939138710188,-1.1396069326681268,0.01700750026962021,0.0062415557477865195,-1.1313992899371925,0.017525505949092347,0.009403941939465947
1.2800000000000007,0.0,0.0,0.0,0.0,0.0,0.0,-0.11828505509799803,1.0608957549738711,1.5860857109338675,-1.1046169684377272,-0.014042067689099737,-0.021182326589301623,-1.139266899911859,-0.01644366247374346,-0.039700054664102424
1.3000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,-0.14114260032897183,1.0602281648659162,1.584787425015039,-1.0678795089160542,-0.04372444900020535,-0.05042681396183149,-1.1460335366196845,-0.050383413089021334,-0.08957820459527836
1.3200000000000007,0.0,0.0,0.0,0.0,0.0,0.0,-0.1641247781251186,1.0588824074548144,1.5824874708407826,-1.0297915045533075,-0.07194533607299636,-0.08134953137306619,-1.1517071712280025,-0.08427012871674462,-0.13984224263101802
1.3400000000000007,0.0,0.0,0.0,0.0,0.0,0.0,-0.1872097868780973,1.0568597934029191,1.5791810431318358,-0.9906634922283044,-0.09861320590620407,-0.11384837362904685,-1.1562951697354245,-0.1180794237666054,-0.19020283602998023
1.3600000000000008,0.0,0.0,0.0,0.0,0.0,0.0,-0.21037596640133024,1.0541621564133479,1.5748677600404433,-0.9506867217984241,-0.12362839769283987,-0.1478774198767604,-1.1598045232448104,-0.15178358257865646,-0.24050719524967465
1.3800000000000008,0.0,0.0,0.0,0.0,0.0,0.0,-0.23360179603361939,1.0507919629337197,1.5695495639659482,-0.909988837452646,-0.14687935180489808,-0.18341395141769765,-1.1622422995241113,-0.18534716372205368,-0.29067586688356334
1.4000000000000008,0.0,0.0,0.0,0.0,0.0,0.0,-0.256865899294877,1.046752521206327,1.5632296845927247,-0.8686717341107588,-0.16823966330564177,-0.22043481920811717,-1.1636159609244774,-0.2187214620780896,-0.34065981974056786
1.4200000000000008,0.0,0.0,0.0,0.0,0.0,0.0,-0.2801470524966731,1.0420482995379456,1.5559122218971206,-0.8268283108262212,-0.1875653152972505,-0.2589037961391513,-1.1639334818091183,-0.251839157387568,-0.3904213855151228
1.4400000000000008,0.0,0.0,0.0,0.0,0.0,0.0,-0.3034241927371492,1.0366852822975365,1.5476019944343637,-0.7845487261071994,-0.20469855621250999,-0.29876591440317035,-1.1632030810111404,-0.2846159009033356,-0.43992667566919724
1.4600000000000009,0.0,0.0,0.0,0.0,0.0,0.0,-0.326676415569145,1.0306710675123314,1.5383044970083537,-0.7419224418314659,-0.2194932792914894,-0.3399513357447652,-1.1614321335308537,-0.31697454121080604,-0.4891418321741623
1.4800000000000009,0.0,0.0,0.0,0.0,0.0,0.0,-0.34988294831274264,1.0240141475611615,1.528025916763108,-0.699038744192569,-0.23187062728523083,-0.3823948259702927,-1.1586253567108065,-0.3489025454524164,-0.5380303512900644
1.5000000000000009,0.0,0.0,0.0,0.0,0.0,0.0,-0.3730231016541583,1.0167221169169063,1.5167731766277428,-0.6559868806174981,-0.24186416433433117,-0.4260620446016771,-1.154784581067512,-0.3805019073327155,-0.5865531385387801
1.520000000000001,0.0,0.0,0.0,0.0,0.0,0.0,-0.39607624691222576,1.008799804332546,1.5045539436224191,-0.6128566147723793,-0.24957573392513474,-0.4709494164842219,-1.1499128627606212,-0.4119469651109183,-0.6346735470225704
1.540000000000001,0.0,0.0,0.0,0.0,0.0,0.0,-0.4190218742343108,1.0002490003002367,1.4913765524745688,-0.5697397939121223,-0.255063945461887,-0.5170471024011041,-1.1440195084935436,-0.44336716320981534,-0.6823621263984118
1.560000000000001,0.0,0.0,0.0,0.0,0.0,0.0,-0.44183970534446393,0.991069988507047,1.4772498960934772,-0.5267319571921872,-0.25828925323059504,-0.5643056711569999,-1.1371197462162144,-0.4747837617816514,-0.7295943128701557
1.580000000000001,0.0,0.0,0.0,0.0,0.0,0.0,-0.46450977321791725,0.9812634315674836,1.4621833774820865,-0.4839321221368139,-0.2591457306259445,-0.6126339466605435,-1.1292304928495354,-0.5061375391230173,-0.7763450528196321
1.600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,-0.4870124330731299,0.9708314516478966,1.4461869328924244,-0.4414410453049339,-0.2575136656320222,-0.661914222811625,-1.1203673758530568,-0.5373415818354297,-0.8225865991430299
1.620000000000001,0.0,0.0,0.0,0.0,0.0,0.0,-0.5093283370155038,0.9597778558307412,1.4292710718465145,-0.3993596832924382,-0.25329101423340605,-0.7120163638428842,-1.1105443493786784,-0.5683140762404807,-0.8682893413457039
1.640000000000001,0.0,0.0,0.0,0.0,0.0,0.0,-0.5314384105800568,0.9481079257733243,1.4114468981190051,-0.3577885713801369,-0.246403473373288,-0.7628054214812819,-1.0997745676660775,-0.5989891329924079,-0.9134232425185491
1.660000000000001,0.0,0.0,0.0,0.0,0.0,0.0,-0.5533238458557898,0.9358281035169302,1.3927261091255694,-0.31682778933222605,-0.23680408989164117,-0.8141445179620892,-1.0880713240505022,-0.6293163678007997,-0.9579587528593705
1.680000000000001,0.0,0.0,0.0,0.0,0.0,0.0,-0.5749661094193015,0.9229457201514523,1.3731209831654403,-0.27657704802623456,-0.22446988453150238,-0.8658955625450155,-1.0754486405060937,-0.6592570413444091,-1.0018671713385248
1.700000000000001,0.0,0.0,0.0,0.0,0.0,0.0,-0.596346958705599,0.9094688017226304,1.3526443624747575,-0.23713566484871942,-0.20939862002320586,-0.9179193609247854,-1.0619215217583706,-0.6887801963994532,-1.0451207040501627
1.720000000000001,0.0,0.0,0.0,0.0,0.0,0.0,-0.6174484615059858,0.8954059425777585,1.3313096360918997,-0.19860238355693707,-0.19160651676371748,-0.9700757841393404,-1.0475059995105303,-0.7178597773737059,-1.0876924075527696
1.740000000000001,0.0,0.0,0.0,0.0,0.0,0.0,-0.6382530154773854,0.8807662263854235,1.309130723905776,-0.16107506909530062,-0.17112684441625317,-1.022224186164207,-1.0322190740801718,-0.7464727442555841,-1.1295561089045374
1.7600000000000011,0.0,0.0,0.0,0.0,0.0,0.0,-0.6587433662257905,0.8655591774675827,1.2861220620628424,-0.12465031842757703,-0.14800910700712544,-1.0742240632552718,-1.0160786177294974,-0.7745979287566136,-1.1706863351880348
1.7800000000000011,0.0,0.0,0.0,0.0,0.0,0.0,-0.6789026234789819,0.8497947301497859,1.2622985895175953,-0.08942301802805755,-0.12231856069057016,-1.1259358894538272,-0.9991032708197053,-0.8022153778883685,-1.2110582592295434
1.8000000000000012,0.0,0.0,0.0,0.0,0.0,0.0,-0.6987142753037369,0.8334832082750131,1.237675735456042,-0.05548586681679842,-0.09413587783070718,-1.1772220584911781,-0.9813123429051585,-0.8293059955257552,-1.2506476594566478
1.8200000000000012,0.0,0.0,0.0,0.0,0.0,0.0,-0.7181622004828432,0.8166353101621439,1.2122694073693547,-0.02292887536182752,-0.06355683896975062,-1.2279478745292356,-0.9627257218996411,-0.855851357670993,-1.2894308902286433
1.8400000000000012,0.0,0.0,0.0,0.0,0.0,0.0,-0.7372306792010522,0.7992620962935053,1.1860959796143542,0.00816115200194317,-0.030691982889477935,-1.2779825480835625,-0.9433637910306182,-0.8818336252443009,-1.3273848596475162
1.8600000000000012,0.0,0.0,0.0,0.0,0.0,0.0,-0.7559044021783694,0.7813749782245788,1.1591722823422275,0.037701147210238053,0.004333823559799832,-1.3272001647303784,-0.923247352477415,-0.9072355096455725,-1.3644870129015816
