time,ref_x,ref_y,ref_z,ref_vx,ref_vy,ref_vz,ref_phi,ref_theta,ref_psi,ref_dot_phi,ref_dot_theta,ref_dot_psi
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2457373296327955,0.2080308850657957,1.4727654184189167,0.7790488486943312,0.038437181087779236,0.39146014919008504
0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.26124772141910857,0.20874493044604467,1.4800207709752702,0.7719176097379762,0.032964231517831996,0.33402806969801224
0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.27661113883320243,0.20934933890142235,1.486124808882578,0.7643521005591674,0.02747396848802421,0.27633614830548997
0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.29181893862790415,0.20984379298477324,1.4910727837829807,0.7563565774092362,0.0219692755920032,0.2184292638112026
0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.3068625651043717,0.21022803299913087,1.4948608466251017,0.7479355384594552,0.016453044002264362,0.16035246223457572
0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.3217335549254119,0.21050185713411604,1.4974860506582413,0.739093721270429,0.010928170951651172,0.10215092177427845
0.12000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.33642354187683793,0.21066512157193126,1.498946353724668,0.7298361001268083,0.00539755821167136,0.043869917663903184
0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.35092426157418605,0.21071774056289685,1.4992406198482213,0.7201678832388253,-0.00013588943156989065,-0.01444521304783428
0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.3652275561121444,0.21065968647048872,1.4983686201179944,0.7100945098122263,-0.005669265703020851,-0.07274910676498532
0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.3793253786540787,0.2104909897858527,1.4963310328664006,0.6996216469882498,-0.011199664365115656,-0.1309964086329101
0.19999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.39320979795907113,0.2102117391117908,1.4931294431415005,0.6887551866553705,-0.01672418074418702,-0.18914180782001502
0.21999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.406873002843928,0.20982208111622508,1.488766341473983,0.6775012421346043,-0.02223991325605804,-0.24714007276524896
0.23999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.42030730657764337,0.20932222045516466,1.4832451219397713,0.6658661447402374,-0.027743964930010852,-0.30494608636393417
0.25999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.43350515120584837,0.2087124196652164,1.4765700795197574,0.6538564402179172,-0.03323344493033225,-0.3625148810645572
0.27999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.44645911180281206,0.20799299902569554,1.4687464067587157,0.6414788850621042,-0.03870547007463754,-0.41980167384922595
0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.45916190064860285,0.2071643363904089,1.4597801897260019,0.6287404427149628,-0.04415716634817398,-0.47676190107057675
0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.4716063713290591,0.20622686698919837,1.4496784032811703,0.6156482796488237,-0.04958567041331002,-0.5333512531180288
0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.48378552275626346,0.20518108319934988,1.438448905648203,0.6022097613344256,-0.05498813111341588,-0.5895257088864261
0.36000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.4956925031072587,0.20402753428698728,1.4261004323025606,0.5884324480972024,-0.06036171097034726,-0.6452415700202476
0.38000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.5073206136787884,0.2027668261185867,1.4126425891758185,0.5743240908639484,-0.06570358767474399,-0.7004554949067499
0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.5186633126558964,0.20139962084276397,1.3980858451831704,0.5598926268022538,-0.07101095556836258,-0.7551245323915985
0.4200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.5297142187922604,0.19992663654250098,1.3824415240796133,0.5451461748551627,-0.07628102711766249,-0.809206155190758
0.4400000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.5404671150001946,0.19834864685799447,1.3657217956511492,0.5300930311735684,-0.08151103437787371,-0.862658292972653
0.46000000000000013,0.0,0.0,0.0,0.0,0.0,0.0,0.5509159518482968,0.19666648058032513,1.3479396662478544,0.5147416644489125,-0.08669823044677515,-0.9154393650848652
