,sumr_list
460,-160.90475682898457
461,0.0
462,-231.3347022267378
463,0.0
464,-271.2900816798817
465,0.0
466,-101.09544822566832
467,0.0
468,-171.02888099559405
469,0.0
470,-101.13135071054853
471,0.0
472,-193.4987305274134
473,0.0
474,-184.41114375685757
475,0.0
476,-73.27678339967379
477,0.0
478,-191.64429837298326
479,0.0
480,-120.99024284243382
481,0.0
482,-102.67503921725239
483,0.0
484,-76.23392581828955
485,0.0
486,-88.02265776266526
487,0.0
488,-113.8843321798313
489,0.0
490,-124.19585769540271
491,0.0
492,-220.18725493910594
493,0.0
494,-252.0194153143835
495,0.0
496,-119.5372404681424
497,0.0
498,-186.86879816712113
499,0.0
500,-163.18882756666437
501,0.0
502,-330.747543604722
503,0.0
504,-91.07800516548829
505,0.0
506,-155.10450706610544
507,0.0
508,-91.46921692684899
509,0.0
510,-138.9598023913972
511,0.0
512,-161.37503453813534
513,0.0
514,-222.7155336162378
515,0.0
516,-183.59757727303793
517,0.0
518,-90.8561026370795
519,0.0
520,-170.88964845134447
521,0.0
522,-123.3138687599981
523,0.0
524,-339.7509830666137
525,0.0
526,-100.55402102307914
527,0.0
528,-789.6531400935454
529,0.0
530,-583.2843799249624
531,0.0
532,-101.19894262881283
533,0.0
534,-100.75126139186212
535,0.0
536,-285.4483260220262
537,0.0
538,-161.0838807080514
539,0.0
540,-601.1812408755004
541,0.0
542,-88.5016927057159
543,0.0
544,-211.39231523754967
545,0.0
546,-143.92834058396687
547,0.0
548,-196.72614558520218
549,0.0
550,-129.24816498221847
551,0.0
552,-80.33115452946964
553,0.0
554,-99.99833030327457
555,0.0
556,-144.08381451266516
557,0.0
558,-118.42706309954241
559,0.0
560,-173.1816427657124
561,0.0
562,-106.57588808061057
563,0.0
564,-113.94170475945647
565,0.0
566,-196.84538394274335
567,0.0
568,-112.14763760319936
569,0.0
570,-133.63517809155329
571,0.0
572,-258.8209200181947
573,0.0
574,-256.2859220141663
575,0.0
576,-151.78966865636272
577,0.0
578,-301.6155063339591
579,0.0
580,-176.8575656938926
581,0.0
582,-124.9249627671103
583,0.0
584,-153.01217752013122
585,0.0
586,-155.6578862051371
587,0.0
588,-311.807539134691
589,0.0
590,-115.00889628156148
591,0.0
592,-123.78501542112691
593,0.0
594,-149.12664402714253
595,0.0
596,-123.80344564345467
597,0.0
598,-104.32251481703072
599,0.0
600,-149.38157528210786
601,0.0
602,-345.077158785717
603,0.0
604,-92.83552320110307
605,0.0
606,-220.7178429253762
607,0.0
608,-150.90420729121502
609,0.0
610,-176.60900543927886
611,0.0
612,-145.36940606502893
613,0.0
614,-237.64330683256335
615,0.0
616,-188.2265458690817
617,0.0
618,-145.87259114385563
619,0.0
620,-155.95298476446533
621,0.0
622,-120.66865309171276
623,0.0
624,-258.9465552722281
625,0.0
626,-236.84367740692082
627,0.0
628,-129.16519620629728
629,0.0
630,-125.3965502941048
631,0.0
632,-119.00017908494932
633,0.0
634,-211.86175292842228
635,0.0
636,-107.80350087448713
637,0.0
638,-126.1591019135992
639,0.0
640,-364.3193815709982
641,0.0
642,-175.6716498689141
643,0.0
644,-94.24580590624514
645,0.0
646,-165.05540672136007
647,0.0
648,-153.40216138870852
649,0.0
650,-264.61363348877904
651,0.0
652,-119.42738989170057
653,0.0
654,-90.40518646814614
655,0.0
656,-200.13624632564455
657,0.0
658,-68.03097402474269
659,0.0
660,-306.3579628957947
661,0.0
662,-188.15232679559386
663,0.0
664,-127.9373213316969
665,0.0
666,-189.47692982667533
667,0.0
668,-174.33108826987032
669,0.0
670,-66.24890765394285
671,0.0
672,-94.25267532313879
673,0.0
674,-102.32082593813875
675,0.0
676,-145.9874314618681
677,0.0
678,-224.47710264997852
679,0.0
680,-116.621544330933
681,0.0
682,-189.76452282348023
683,0.0
684,-118.63827637693382
685,0.0
686,-76.99850457832449
687,0.0
688,-237.95397951511023
689,0.0
690,-149.35762158974268
691,0.0
692,-175.83209940606312
693,0.0
694,-176.52555852056923
695,0.0
696,-146.01278647455345
697,0.0
698,-187.99226249942387
699,0.0
700,-175.3922704859493
701,0.0
702,-213.0432670363676
703,0.0
704,-178.87071554652698
705,0.0
706,-293.10721897846065
707,0.0
708,-151.4661080084292
709,0.0
710,-131.91512289387367
711,0.0
712,-178.15259152539238
713,0.0
714,-147.10750903847074
715,0.0
716,-102.35912587891548
717,0.0
718,-114.92700884225047
719,0.0
720,-388.7166756055465
721,0.0
722,-192.32251934789352
723,0.0
724,-98.23390648348955
725,0.0
726,-151.59054781525708
727,0.0
728,-116.090043731478
729,0.0
730,-122.15648934931605
731,0.0
732,-405.33982214485314
733,0.0
734,-92.60253978615347
735,0.0
736,-129.2904643035247
737,0.0
738,-157.11624710215725
739,0.0
740,-298.99105646600276
741,0.0
742,-184.7699856120554
743,0.0
744,-100.72503053777487
745,0.0
746,-271.00232252705143
747,0.0
748,-72.23879066971665
749,0.0
750,-158.93357937135866
751,0.0
752,-204.62972320484985
753,0.0
754,-177.13142433048358
755,0.0
756,-123.17026666525084
757,0.0
758,-201.6096304528284
759,0.0
760,-95.4817575002107
761,0.0
762,-70.33323063204035
763,0.0
764,-184.1982263399089
765,0.0
766,-96.53356585696531
767,0.0
768,-94.12840028444893
769,0.0
770,-103.19665752178348
771,0.0
772,-156.7489498662589
773,0.0
774,-113.02137457975061
775,0.0
776,-94.67302233672335
777,0.0
778,-67.33879080649709
779,0.0
780,-96.24235692459735
781,0.0
782,-139.30596649257777
783,0.0
784,-185.5219096154969
785,0.0
786,-97.33923952190919
787,0.0
788,-142.25736495914427
789,0.0
790,-187.48348631379667
791,0.0
792,-118.95365908417675
793,0.0
794,-123.55129393289471
795,0.0
796,-117.36705583497358
797,0.0
798,-126.52558634505446
799,0.0
800,-262.51474371367084
801,0.0
802,-232.69721442210644
803,0.0
804,-127.70728879649516
805,0.0
806,-107.9663629254924
807,0.0
808,-108.1865615724949
809,0.0
810,-185.35899432546236
811,0.0
812,-119.42376825718276
813,0.0
814,-91.55247991450783
815,0.0
816,-122.16976007614248
817,0.0
818,-128.17192175719728
819,0.0
820,-172.4403798714768
821,0.0
822,-161.4000034433372
823,0.0
824,-114.11189407094396
825,0.0
826,-130.0069286406071
827,0.0
828,-113.92985373937492
829,0.0
830,-116.62382001721059
831,0.0
832,-97.18624207926254
833,0.0
834,-108.10191001428086
835,0.0
836,-109.75317295661543
837,0.0
838,-97.78461796243091
839,0.0
840,-159.82111157313156
841,0.0
842,-156.9486553172014
843,0.0
844,-157.64849454797246
845,0.0
846,-113.60185623569258
847,0.0
848,-91.95998159882281
849,0.0
850,-115.5551768657869
851,0.0
852,-163.2284254513814
853,0.0
854,-121.80074649799633
855,0.0
856,-157.1447331717696
857,0.0
858,-89.88243277623705
859,0.0
860,-96.01547195588043
861,0.0
862,-187.80622130404194
863,0.0
864,-110.1092961441639
865,0.0
866,-153.43395216763278
867,0.0
868,-221.2244383708166
869,0.0
870,-112.93206609273442
871,0.0
872,-142.4968130045216
873,0.0
874,-232.99049745984567
875,0.0
876,-249.5329417089316
877,0.0
878,-113.64540140385824
879,0.0
880,-175.7669906654234
881,0.0
882,-86.75028379523295
883,0.0
884,-209.4077550020858
885,0.0
886,-242.67257153019628
887,0.0
888,-123.65588127420229
889,0.0
890,-131.4333348756401
891,0.0
892,-186.1735264751539
893,0.0
894,-191.01181103260618
895,0.0
896,-134.20089525686495
897,0.0
898,-280.826010617821
899,0.0
900,-251.25139998582122
901,0.0
902,-126.30467752449673
903,0.0
904,-153.53788701558375
905,0.0
906,-85.15638775496984
907,0.0
908,-109.79509928171483
909,0.0
910,-103.95855292179603
911,0.0
912,-151.9091046294695
913,0.0
914,-190.68668450970804
915,0.0
916,-105.8003477679013
917,0.0
918,-136.1179535671808
919,0.0
920,-106.42515050517167
921,0.0
922,-494.45664012561593
923,0.0
924,-278.31043946148645
925,0.0
926,-141.54751276671394
927,0.0
928,-94.22638674325442
929,0.0
930,-94.76952589087796
931,0.0
932,-84.88062403470994
933,0.0
934,-116.50084212744335
935,0.0
936,-82.12523485697662
937,0.0
938,-82.95646631326596
939,0.0
940,-107.33332050631772
941,0.0
942,-122.75712271478831
943,0.0
944,-133.6676820888802
945,0.0
946,-86.97046839087875
947,0.0
948,-119.27372836928613
949,0.0
950,-208.55185095839008
951,0.0
952,-136.58285491197628
953,0.0
954,-197.6466612335231
955,0.0
956,-324.82479242798814
957,0.0
958,-138.86406164242774
959,0.0
960,-241.73407487046643
961,0.0
962,-130.9757649251026
963,0.0
964,-124.06871427228232
965,0.0
966,-87.17810747426529
967,0.0
968,-253.30688211046996
969,0.0
970,-140.9000669927864
971,0.0
972,-139.37906567240375
973,0.0
974,-119.17977682912586
975,0.0
976,-127.00485164420364
977,0.0
978,-78.73284576653754
979,0.0
980,-90.83336493087566
981,0.0
982,-227.52838080599466
983,0.0
984,-159.65149123063017
985,0.0
986,-118.39763278773049
987,0.0
988,-147.9488425578652
989,0.0
990,-92.66023919683629
991,0.0
992,-161.9302903346094
993,0.0
994,-116.85900281675153
995,0.0
996,-102.69635759213729
997,0.0
998,-103.36714196440028
999,0.0
1000,-82.55664212926129
1001,0.0
1002,-87.72136547455251
1003,0.0
1004,-101.04561507583746
1005,0.0
1006,-126.04473892077303
1007,0.0
1008,-75.17274385102462
1009,0.0
1010,-87.7779866027606
1011,0.0
1012,-109.67951060160058
1013,0.0
1014,-90.55773249421135
1015,0.0
1016,-112.64614254737795
1017,0.0
1018,-830.9953939629269
1019,0.0
1020,-111.2805587782732
1021,0.0
1022,-156.7613312951181
1023,0.0
1024,-90.05383800244547
1025,0.0
1026,-204.15847231227409
1027,0.0
1028,-153.6917283945617
1029,0.0
1030,-134.285638508983
1031,0.0
1032,-111.78495526042919
1033,0.0
1034,-132.34343298691226
1035,0.0
1036,-79.24551516909781
1037,0.0
1038,-232.249662473075
1039,0.0
1040,-106.87762700386119
1041,0.0
1042,-99.65536679542075
1043,0.0
1044,-105.18304906161718
1045,0.0
1046,-122.01510347876997
1047,0.0
1048,-565.7432391090723
1049,0.0
1050,-79.20728821034949
1051,0.0
1052,-79.38682830610534
1053,0.0
1054,-110.99864709428816
1055,0.0
1056,-116.9120623373812
1057,0.0
1058,-120.30481360841979
1059,0.0
1060,-186.85952911083373
1061,0.0
1062,-128.91965159069852
1063,0.0
1064,-403.3018440251259
1065,0.0
1066,-131.14298156538717
1067,0.0
1068,-128.56916721537942
1069,0.0
1070,-133.85083969393858
1071,0.0
1072,-199.69580055859473
1073,0.0
1074,-250.38628597736894
1075,0.0
1076,-99.97651335493697
1077,0.0
1078,-109.44444009129428
1079,0.0
1080,-84.84199839105342
1081,0.0
1082,-189.3971993718424
1083,0.0
1084,-110.49946343602232
1085,0.0
1086,-63.27466582167283
1087,0.0
1088,-168.06605959027902
1089,0.0
1090,-87.78646597581911
1091,0.0
1092,-118.79058817423589
1093,0.0
1094,-133.44687430784373
1095,0.0
1096,-175.63581460695556
1097,0.0
1098,-127.8534198650518
1099,0.0
1100,-192.64552440962126
1101,0.0
1102,-100.83547310907014
1103,0.0
1104,-101.54187232255553
1105,0.0
1106,-204.062789415012
1107,0.0
1108,-128.65049057740396
1109,0.0
1110,-151.3851483387189
1111,0.0
1112,-134.68753400856957
1113,0.0
1114,-104.60924493118618
1115,0.0
1116,-125.89288652131457
1117,0.0
1118,-99.69724083362449
1119,0.0
1120,-235.04996975988348
1121,0.0
1122,-93.2572297514496
1123,0.0
1124,-78.68057003000318
1125,0.0
1126,-136.10529054096372
1127,0.0
1128,-97.61667698667732
1129,0.0
1130,-166.4520506143176
1131,0.0
1132,-167.38212366827455
1133,0.0
1134,-111.25142932184202
1135,0.0
1136,-121.32179779034554
1137,0.0
1138,-209.68705286182382
1139,0.0
1140,-79.8601985879569
1141,0.0
1142,-146.83417132391634
1143,0.0
1144,-117.09943713459012
1145,0.0
1146,-90.46407910129213
1147,0.0
1148,-138.46515972697227
1149,0.0
1150,-132.7364954819102
1151,0.0
1152,-169.87186986005077
1153,0.0
1154,-116.79480683159646
1155,0.0
1156,-112.58090741093791
1157,0.0
1158,-236.76003456691137
1159,0.0
1160,-221.30134701602927
1161,0.0
1162,-81.8541299540285
1163,0.0
1164,-84.71362711946759
1165,0.0
1166,-166.87334868597688
1167,0.0
1168,-194.11826067677558
1169,0.0
1170,-123.24287333171434
1171,0.0
1172,-103.7152539201965
1173,0.0
1174,-160.92010507900565
1175,0.0
1176,-203.54957135457994
1177,0.0
1178,-112.41083430595219
1179,0.0
1180,-107.14107314752758
1181,0.0
1182,-113.26758913383314
1183,0.0
1184,-185.46195596350714
1185,0.0
1186,-114.08839186257553
1187,0.0
1188,-114.43291500324375
1189,0.0
1190,-94.67577049358384
1191,0.0
1192,-136.8416770223188
1193,0.0
1194,-101.94343954926798
1195,0.0
1196,-100.0414317896071
1197,0.0
1198,-142.6282830334845
1199,0.0
1200,-102.92119966121942
1201,0.0
1202,-151.28352458382824
1203,0.0
1204,-96.30214564351179
1205,0.0
1206,-88.0808060162416
1207,0.0
1208,-97.13417686841483
1209,0.0
1210,-144.09653640934334
1211,0.0
1212,-86.55004860021751
1213,0.0
1214,-113.93506464858334
1215,0.0
1216,-86.9692725144535
1217,0.0
1218,-120.05640293223308
1219,0.0
1220,-79.24547275726096
1221,0.0
1222,-101.65513324393756
1223,0.0
1224,-139.59100141545588
1225,0.0
1226,-252.24454931001335
1227,0.0
1228,-131.79933889956075
1229,0.0
1230,-158.652577570474
1231,0.0
1232,-89.80485486806101
1233,0.0
1234,-250.25771095187346
1235,0.0
1236,-78.11161623316285
1237,0.0
1238,-205.20553821385144
1239,0.0
1240,-102.11610215527044
1241,0.0
1242,-99.1415840523398
1243,0.0
1244,-112.23697940038763
1245,0.0
1246,-107.21864142864042
1247,0.0
1248,-137.47083789590462
1249,0.0
1250,-82.34139874894024
1251,0.0
1252,-127.84809469301466
1253,0.0
1254,-355.183017270366
1255,0.0
1256,-114.08414881114138
1257,0.0
1258,-81.91141825082107
1259,0.0
1260,-135.9675906766238
1261,0.0
1262,-112.72703524861844
1263,0.0
1264,-152.07483062821453
1265,0.0
1266,-89.14857363180735
1267,0.0
1268,-87.37879874308206
1269,0.0
1270,-94.58931160914257
1271,0.0
1272,-99.3160253041364
1273,0.0
1274,-83.250365178088
1275,0.0
1276,-175.51451937840767
1277,0.0
1278,-119.67562158902832
1279,0.0
1280,-187.70484139731465
1281,0.0
1282,-92.08624165225011
1283,0.0
1284,-98.17817481160904
1285,0.0
1286,-92.44424501104669
1287,0.0
1288,-130.95237033293347
1289,0.0
1290,-109.66711444844104
1291,0.0
1292,-240.74809776666126
1293,0.0
1294,-104.25495632943739
1295,0.0
1296,-100.45874350230063
1297,0.0
1298,-110.00818862557337
1299,0.0
1300,-85.5991399666732
1301,0.0
1302,-114.73438485970964
1303,0.0
1304,-177.9960417613245
1305,0.0
1306,-90.62350136944944
1307,0.0
1308,-99.89521116024434
1309,0.0
1310,-108.94388310005182
1311,0.0
1312,-135.30899431485065
1313,0.0
1314,-119.124778115713
1315,0.0
1316,-140.6556364375082
1317,0.0
1318,-164.5497582477361
1319,0.0
1320,-119.42996132125555
1321,0.0
1322,-73.74032192554405
1323,0.0
1324,-112.58681192004283
1325,0.0
1326,-83.86878864555928
1327,0.0
1328,-127.20513453525675
1329,0.0
1330,-88.07245121204988
1331,0.0
1332,-127.20995129753223
1333,0.0
1334,-89.43090214022507
1335,0.0
