k11,k12,k13,k21,k22,k23,gamma,lambda
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.27175235748291,8.755846619606018,17.12275981903076,0.2184154272079468,0.024193158745765688,0.03684421181678772,2.5281238555908203,2.746539831161499
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9758355468511581,0.4080608859658241,1.2011729180812836,0.010386887192726136,0.0,0.0,0.10335332155227661,0.0
3.6489009857177734,1.3646546006202698,3.0411720275878906,0.032410988211631776,2.6899203658103946e-05,0.0004386946558952332,0.35459408164024353,0.0
5.83774209022522,2.1268275380134583,4.482937753200531,0.05016369223594666,0.0022627240046858787,0.0037149958312511448,0.5592424869537354,0.1660659909248352
7.809310555458069,2.7924802899360657,5.7355570793151855,0.0659666359424591,0.004363217577338219,0.006870444118976593,0.7426879405975342,0.37459447979927063
9.673728346824646,3.405877947807312,6.890227794647217,0.08079352378845216,0.0064109876751899724,0.009965146332979203,0.915536105632782,0.5837891697883606
11.471414566040039,3.9853930473327637,7.9842305183410645,0.09501644968986511,0.00843682736158371,0.013006971776485445,1.081764817237854,0.7930394411087036
13.209242820739746,4.536800980567932,9.029170274734497,0.108719801902771,0.010439534485340119,0.015974417328834534,1.2421612739562988,1.0001070499420166
14.877338409423828,5.059473514556885,10.023751258850098,0.12184444665908814,0.01239602267742157,0.018828462064266208,1.395912528038025,1.2019007205963135
16.457901000976562,5.549531579017639,10.96021294593811,0.13426216840744018,0.014268453419208528,0.02152053862810135,1.5414386987686157,1.3950324058532715
17.931039333343506,6.001905202865601,11.828439235687256,0.14582405090332032,0.016012583673000336,0.02400081902742386,1.6769407987594604,1.576277256011963
19.27924156188965,6.411968469619751,12.619082927703857,0.1563969612121582,0.01758756935596466,0.026227405667304995,1.8008249998092651,1.742976188659668
20.490617752075195,6.776764392852783,13.325810432434082,0.1658900022506714,0.018964783847332002,0.028174251317977905,1.912009358406067,1.8933336734771729
21.56041145324707,7.095597982406616,13.946430683135986,0.17426700592041017,0.020132504403591156,0.029834875464439393,2.0100717544555664,2.0265426635742188
22.4908447265625,7.3699986934661865,14.482883214950562,0.18154600858688355,0.021095591783523562,0.031221091747283936,2.095235824584961,2.14272403717041
23.289685249328613,7.603204846382141,14.940401315689087,0.18778830766677856,0.02187134623527527,0.03235799372196198,2.1682403087615967,2.242727756500244
23.968331813812256,7.799472808837891,15.326322317123413,0.19308375120162966,0.022484058141708375,0.033277833461761476,2.2301571369171143,2.3278839588165283
24.540014266967773,7.963463664054871,15.648995637893677,0.19753667116165163,0.022960259020328524,0.03401474952697754,2.282223701477051,2.399773359298706
25.018372535705566,8.099778890609741,15.91691255569458,0.20125491619110109,0.023325392603874208,0.03460115790367126,2.3257126808166504,2.4600484371185303
25.41654109954834,8.212684988975525,16.138157844543457,0.20434229373931886,0.023602060973644257,0.03506581485271454,2.361845016479492,2.510312557220459
25.74660062789917,8.305990099906921,16.320083141326904,0.20689449310302735,0.023809343576431274,0.03543313443660736,2.3917412757873535,2.552051067352295
26.019325256347656,8.3829927444458,16.469180583953857,0.20899686813354493,0.023962844908237458,0.03572319447994232,2.4163968563079834,2.586595058441162
26.24410629272461,8.446497321128845,16.59105896949768,0.210723876953125,0.024075016379356384,0.035952240228652954,2.436678647994995,2.615110158920288
26.429014205932617,8.498867154121399,16.6904878616333,0.21213936805725098,0.024155667424201967,0.036133214831352234,2.45332932472229,2.638601064682007
26.580891609191895,8.542065620422363,16.771481037139893,0.21329748630523682,0.024212443828582765,0.036276355385780334,2.46697735786438,2.6579220294952393
26.705491542816162,8.57772171497345,16.837371587753296,0.21424365043640137,0.024251250922679903,0.03638971447944641,2.4781503677368164,2.6737935543060303
26.807613372802734,8.607176542282104,16.89092755317688,0.21501574516296387,0.024276633560657502,0.03647961020469666,2.487287759780884,2.686819314956665
26.891250610351562,8.631534576416016,16.934421062469482,0.21564521789550783,0.02429209053516388,0.03655100464820862,2.49475359916687,2.6975009441375732
26.959705352783203,8.651698231697083,16.96972370147705,0.21615793704986574,0.024300272762775424,0.03660779297351837,2.500850200653076,2.7062549591064453
27.01571226119995,8.668411374092102,16.99836015701294,0.21657528877258303,0.024303218722343447,0.0366530179977417,2.5058250427246094,2.713425874710083
27.06150531768799,8.682283163070679,17.021576166152954,0.21691477298736572,0.024302464723587037,0.03668908774852753,2.509882688522339,2.719297409057617
27.098941802978516,8.693809509277344,17.040393352508545,0.21719079017639162,0.024299174547195435,0.036717894673347476,2.513190269470215,2.724104166030884
27.129535675048828,8.703400492668152,17.0556378364563,0.21741504669189454,0.02429422438144684,0.03674092888832092,2.515885829925537,2.7280375957489014
27.154533863067627,8.711391687393188,17.06798553466797,0.21759719848632814,0.024288260936737062,0.036759364604949954,2.5180819034576416,2.7312567234039307
27.174959182739258,8.718057870864868,17.077982425689697,0.21774513721466066,0.024281761050224306,0.036774149537086485,2.5198705196380615,2.7338907718658447
27.191648483276367,8.723625540733337,17.086076736450195,0.2178652286529541,0.02427507042884827,0.03678601682186127,2.521326780319214,2.7360470294952393
27.205281257629395,8.728283643722534,17.09263324737549,0.21796271800994874,0.024268443882465365,0.03679555654525757,2.522512912750244,2.7378127574920654
27.216434478759766,8.73218297958374,17.09794282913208,0.2180419206619263,0.024262045323848725,0.03680324256420136,2.5234792232513428,2.739258289337158
