time,throttle,torque_x,torque_y,torque_z
0.0,7.840000000000001,0.1990356434720625,-0.31116725758127434,0.9274762391820879
0.02,7.841202169756658,0.09856758620826211,-0.09367942431872091,0.044155197150061894
0.04,7.853506526516603,0.047670506325426736,-0.020867206726901295,-0.014412342552029042
0.06,7.8858509758405315,0.02211889901341392,0.002785819924137055,-0.022782266227380655
0.08,7.94060195448881,0.009278806936334998,0.00992464203543511,-0.02777861427712404
0.1,8.017373603203476,0.0026844362885062173,0.011518454576576572,-0.03167179422650343
0.12000000000000001,8.115086977742315,-0.000862668327795865,0.01130037783591511,-0.03473084608020871
0.14,8.232642977529386,-0.0029281052563900852,0.010546353889273889,-0.0371529818735274
0.16,8.369088484931146,-0.004271128940089301,0.009690978245532104,-0.03907593064665532
0.18,8.523629739811499,-0.0052573237936272615,0.008877202840346158,-0.040592156627301076
0.19999999999999998,8.695608694232241,-0.006061657470424775,0.008145280216982171,-0.041768161568075474
0.21999999999999997,8.884476345295973,-0.006767197597645327,0.007498803416162331,-0.04265586390754272
0.23999999999999996,9.089771446344056,-0.007412763708997006,0.0069283338440019335,-0.043298040106563455
0.25999999999999995,9.311105601524252,-0.008015856708673504,0.006420135637848117,-0.04373079808091305
0.27999999999999997,9.548153956296717,-0.008583686583657725,0.005959559503037127,-0.04398476658583292
0.3,9.800650498988958,-0.009118481926870384,0.0055324415612975865,-0.04408577750002942
0.32,10.068387157261737,-0.009620050883739469,0.005125728353848775,-0.04405536822723877
0.34,10.35121606077612,-0.01008701838194493,0.0047277756948687815,-0.043911231933346735
0.36000000000000004,10.649054470869709,-0.010517424677804381,0.004328493600243048,-0.04366765927076105
0.38000000000000006,10.961891949879254,-0.010909016180626651,0.00391940782516703,-0.0433359811928933
0.4000000000000001,11.289799374018015,-0.011259389697500548,0.003493669750994106,-0.04292500951862887
0.4200000000000001,11.632939401452376,-0.01156606930158235,0.003046030786214205,-0.04244146774848792
0.4400000000000001,11.991578004505307,-0.011826555007964595,0.0025727906830158086,-0.041890404077095066
0.46000000000000013,12.366096670719541,-0.012038362460509384,0.0020717259037603616,-0.04127557941127371
0.48000000000000015,12.757004877316538,-0.012199062478906881,0.0015420023958174487,-0.040599824567484746
0.5000000000000001,13.164952450012159,-0.012306323635130121,0.0009840760652730382,-0.0398653622919637
0.5200000000000001,13.590741430577392,-0.012357957673277124,0.00039958355449552454,-0.039074091150350355
0.5400000000000001,14.035337096754134,-0.012351965463679365,-0.00020877452457724224,-0.03822782959429129
0.5600000000000002,14.49987780113113,-0.01228657983077301,-0.0008373560501474319,-0.03732851959438507
0.5800000000000002,14.985683320434527,-0.012160300910350166,-0.001481703889248773,-0.03637839011301558
0.6000000000000002,15.494261432541455,-0.011971919811643139,-0.002136674909037677,-0.03538008136769265
0.6200000000000002,16.02731246639022,-0.011720527593936268,-0.0027965700559759972,-0.0343367313057671
0.6400000000000002,16.586731602884992,-0.011405509293471295,-0.003455264109748169,-0.03325202599279842
0.6600000000000003,17.174608746929593,-0.011026527157054643,-0.004106333749204879,-0.032130215758503486
0.6800000000000003,17.793225844048365,-0.010583502952111587,-0.004743182580430919,-0.030976099041940496
0.7000000000000003,18.44505157507135,-0.010076614699628696,-0.005359161772794085,-0.029794976080737477
0.7200000000000003,19.132733412048797,-0.009506325544475041,-0.005947684930173489,-0.02859257507974419
0.7400000000000003,19.859087025384344,-0.008873458314706584,-0.0065023358033238195,-0.027374954418783678
0.7600000000000003,20.627082952664377,-0.008179316942056765,-0.007016967452456058,-0.026148385813655257
0.7800000000000004,21.439830234801008,-0.007425838357369049,-0.0074857915384466105,-0.024919224872556083
0.8000000000000004,22.300556381861334,-0.006615744455324409,-0.007903456599776643,-0.023693776698189124
0.8200000000000004,23.212582573678024,-0.005752663356757926,-0.008265114479509584,-0.022478164568044443
0.8400000000000004,24.17929247254721,-0.004841203308943205,-0.008566474474428123,-0.021278209113030962
0.8600000000000004,25.204092447559848,-0.0038869497217773464,-0.008803845216749994,-0.020099324098351256
0.8800000000000004,26.29036046638802,-0.0029389160173518,-0.008974164743167189,-0.018946432397721518
0.9000000000000005,27.441206362027817,-0.0020755353425929023,-0.009074950183224585,-0.017825344844169505
0.9200000000000005,28.658785075370535,-0.0012513308374362507,-0.009104199241539447,-0.016744232479768497
0.9400000000000005,29.943720416085327,-0.0004376692997249894,-0.009060529303353868,-0.015709525770247798
0.9600000000000005,31.29492861534948,0.0003793922483950988,-0.00894328002901344,-0.014726036915403853
0.9800000000000005,32.709388528476566,0.0012030089266041497,-0.008752508433330922,-0.01379711492110345
1.0000000000000004,34.181851509519035,0.002028955143273259,-0.008488954605299645,-0.012924823643318718
1.0200000000000005,35.704500058703005,0.0028488537040723917,-0.008153997412560001,-0.012110129771241315
1.0400000000000005,37.26657961383764,0.003652748271911667,-0.007749607603028261,-0.011353057088318895
1.0600000000000005,38.85404841802432,0.0044307537843353275,-0.0072783019707640595,-0.010652787941368213
1.0800000000000005,40.44930897017725,0.00517388976780388,-0.006743099782099068,-0.010007719781413354
1.1000000000000005,42.03109800737958,0.005874364667041627,-0.006147481368836831,-0.009415495875092682
1.1200000000000006,43.574618081686815,0.006525564906823239,-0.005495348484060904,-0.008873028220140775
1.1400000000000006,45.05198913101945,0.00712192201840298,-0.004790986162505793,-0.008376524907967966
1.1600000000000006,46.43307857045669,0.007658753789607464,-0.00403902603960107,-0.007921528420369764
1.1800000000000006,47.68672988450098,0.008132122826536152,-0.0032444111974760693,-0.007502967266914882
