time,out1,out2,out3,out1_obs,out2_obs,out3_obs
0.6000000000000003,2.97698399821387,1.5289430083942253,3.35198399821387,2.814654629099435,2.1324373037684885,3.2242203341730966
0.6100000000000003,2.9907343934671116,1.4710553736160092,3.365734393467111,2.8380251458225034,2.080425230860172,3.2605465433094074
0.6200000000000003,3.0031644201307173,1.4129809212928912,3.378164420130717,2.85987430535095,2.0276374360661773,3.294102083692062
0.6300000000000003,3.0142715543937624,1.3547511374672738,3.3892715543937624,2.8802807846820255,1.9741419356081873,3.3248901646718614
0.6400000000000003,3.024054042310989,1.2963975397598773,3.3990540423109885,2.8993247932078536,1.9200077964345434,3.3529284983381062
0.6500000000000004,3.0325109000797736,1.237951658293396,3.4075109000797736,2.91708082789097,1.8653037100561367,3.3782475348832515
0.6600000000000004,3.039641913841166,1.179445016618635,3.414641913841166,2.9336099402392892,1.8100966349943222,3.400889308394331
0.6700000000000004,3.0454476390052436,1.1209091126550341,3.420447639005243,2.948956645097574,1.7544506870358505,3.420906851768337
0.6800000000000004,3.0499293991013507,1.062375399657497,3.4249293991013507,2.9631538614038213,1.6984264656163104,3.4383625986991917
0.6900000000000004,3.0530892841540624,1.0038752672213964,3.428089284154062,2.97622932164603,1.6420808201845039,3.453326049975209
0.7000000000000004,3.054930148586028,0.9454400223376265,3.4299301485860276,2.9882072851830332,1.5854668117097477,3.4658722444197245
0.7100000000000004,3.0554556086491416,0.8871008705095212,3.4304556086491416,2.9991063785619967,1.5286336661128854,3.47608017246322
0.7200000000000004,3.0546700393857873,0.8288888969434316,3.429670039385787,3.008937575689676,1.4716267331619668,3.4840314216579187
0.7300000000000004,3.052578571122183,0.7708350478246975,3.427578571122183,3.017703205440985,1.4144874945406984,3.489807487944926
0.7400000000000004,3.0491870854961753,0.7129701116906911,3.4241870854961753,3.0253971739898877,1.3572536746963224,3.4934863729117724
0.7500000000000004,3.0445022110220967,0.6553247009125626,3.4195022110220967,3.032005790407456,1.2999594733700552,3.4946511267326605
0.7600000000000005,3.038531318195601,0.5979292332972321,3.4135313181956004,3.0374903568032487,1.2426351125827897,3.497712239681772
0.7700000000000005,3.0312825141416813,0.5408139138210982,3.4062825141416813,3.04196754217448,1.18531346510539,3.4852371471432466
0.7800000000000005,3.022764636809374,0.48400871650685573,3.3977646368093737,3.0449294058442535,1.1280116838354544,3.50838113718145
0.7900000000000005,3.012987248716897,0.4275433664547161,3.387987248716897,3.0476216540010213,1.070769770120664,3.4625520184332896
0.8000000000000005,3.001960630251305,0.37144732203923236,3.376960630251305,3.0476743701620914,1.013624962227882,3.5097333572536007
0.8100000000000005,2.989695772526984,0.31574975728280646,3.3646957725269835,3.048457172721873,0.9565442799207562,3.4433448221516962
0.8200000000000005,2.9762043698076024,0.2604795444168814,3.351204369807602,3.04653205929821,0.8996466534737734,3.495733716474685
0.8300000000000005,2.9614988114964045,0.20566523664165184,3.3364988114964045,3.0433582675601354,0.8428308365744175,3.42301037719439
0.8400000000000005,2.9455921737000046,0.15133505109503695,3.320592173700004,3.043683653141919,0.7862499154558673,3.473495063043644
0.8500000000000005,2.928498210371107,0.09751685204152302,3.3034982103711066,3.032771444269592,0.7297893827263652,3.398167472504961
0.8600000000000005,2.9102313440358394,0.04423813429131028,3.2852313440358394,3.033639874317484,0.6736112050442606,3.4456178878180572
0.8700000000000006,2.8908066561116494,-0.008473993139894304,3.2658066561116494,3.0187946104488055,0.617601959697595,3.3685806193883145
0.8800000000000006,2.870239876821972,-0.06059282312031025,3.2452398768219717,3.0135667471057515,0.5619269375429985,3.4129339796997837
0.8900000000000006,2.8485473747141232,-0.11209206623071309,3.223547374714123,3.000774736743802,0.5064766649222903,3.3345717602497635
0.9000000000000006,2.825746145787128,-0.1629458663224552,3.200746145787128,2.9911369989114256,0.45141714608553785,3.3759040059783434
0.9100000000000006,2.801853802236438,-0.2131288157951912,3.1768538022364377,2.9769981666515637,0.3966426275834769,3.296485381574175
0.9200000000000006,2.776888560822722,-0.26261597058484504,3.151888560822722,2.964114825323692,0.3423167527194397,3.3348598725679692
0.9300000000000006,2.7508692308721616,-0.3113828648525092,3.125869230872161,2.947716646439761,0.288334812549831,3.2546103861519273
0.9400000000000006,2.7238152019159134,-0.3594055253651608,3.098815201915913,2.931954321183612,0.23485625786103564,3.290066312311828
0.9500000000000006,2.6957464309766044,-0.40666048555930184,3.070746430976604,2.9131510611993665,0.1817777761135994,3.209183905453772
0.9600000000000006,2.6666834295099853,-0.4531247992787804,3.0416834295099853,2.8946729761541574,0.12925396362287378,3.2417191230494105
0.9700000000000006,2.636647250010049,-0.49877605417832105,3.0116472500100486,2.8734778633348466,0.07718332472056466,3.1603886390139406
0.9800000000000006,2.605659472286142,-0.5435923847844385,2.9806594722861415,2.8524171504374154,0.02571500498827576,3.189951473731625
0.9900000000000007,2.573742189420814,-0.5875524852056818,2.9487421894208135,2.8288908603014002,-0.025250241922681528,3.1083602892918725
1.0000000000000007,2.540917993417327,-0.6306356214843452,2.9159179934173265,2.805370593380864,-0.0755691419713809,3.1348416752948194
1.0100000000000007,2.50720996054597,-0.6728216435820101,2.88220996054597,2.779593950476072,-0.12533806647349974,3.0531981929414282
1.0200000000000007,2.4726416363984716,-0.7140909969915482,2.8476416363984716,2.7537312965923713,-0.17441983091180285,3.076418870287771
1.0300000000000007,2.4372370206600347,-0.7544247339683927,2.8122370206600342,2.7257945570809707,-0.22290712901388837,2.9949778048397997
1.0400000000000007,2.4010205516086414,-0.7938045243741977,2.7760205516086414,2.697701141819346,-0.27066901664412196,3.014662330459258
1.0500000000000007,2.364017090351502,-0.8322126661261784,2.739017090351502,2.667695193347851,-0.3177937285814686,2.933766059383509
1.0600000000000007,2.3262519048086294,-0.8696320952457424,2.7012519048086294,2.637472484025227,-0.3641568068148801,2.9494840795727346
1.0700000000000007,2.2877506534537173,-0.9060463955002216,2.6627506534537173,2.6054827900274318,-0.40984120748370495,2.8696456270191355
1.0800000000000007,2.248539368822647,-0.9414398076318007,2.623539368822647,2.5732265923071505,-0.45472916073793235,2.880645186992169
1.0900000000000007,2.20864444080006,-0.9757972381680006,2.58364444080006,2.539349210058043,-0.4988970664738783,2.8027691136446493
1.1000000000000008,2.168092599694629,-1.0091042678083177,2.5430925996946296,2.5051712439807443,-0.5422340835916657,2.807155770355216
1.1100000000000008,2.126910899113723,-1.041347159381921,2.501910899113723,2.4695164514240937,-0.5848095900484322,2.7336278832768333
1.1200000000000008,2.085126698648349,-1.0725128653715432,2.460126698648349,2.4335290060133263,-0.6265209391827237,2.725418378460644
1.1300000000000008,2.0427676463793296,-1.1025890349990113,2.4177676463793296,2.3961946823402833,-0.6674310351048669,2.6642919048879308
1.1400000000000008,1.9998616612157953,-1.1315640208681155,2.3748616612157956,2.358470427448117,-0.7074480541406707,2.643879885894377
1.1500000000000008,1.956436915077197,-1.1594268851608047,2.331436915077197,2.319746136653391,-0.7466032011236126,2.592094226112523
1.1600000000000008,1.9125218149300967,-1.1861674053829818,2.2875218149300967,2.2805841032349314,-0.7848315194918473,2.5626311358766745
1.1700000000000008,1.868144984691135,-1.2117760796564458,2.2431449846911353,2.2406402396559697,-0.8221440591805048,2.5160401070030014
1.1800000000000008,1.8233352470076043,-1.2362441315538328,2.1983352470076043,2.2001970120069285,-0.8584988694722278,2.480513456574667
1.1900000000000008,1.778121604927183,-1.2595635144736743,2.153121604927183,2.159080565548515,-0.8938951333053555,2.4361742744492423
1.2000000000000008,1.732533223468406,-1.2817269155530058,2.107533223468406,2.1174303475926766,-0.9283043839818423,2.3967140281999955
1.2100000000000009,1.6865994111035458,-1.3027277591152275,2.061599411103546,2.0751789848838555,-0.9617179630933138,2.352858894450791
1.2200000000000009,1.6403496011656067,-1.3225602096512339,2.0153496011656067,2.0324051319128396,-0.9941132411227465,2.3107826232326687
1.2300000000000009,1.5938133331911888,-1.3412191743321122,1.9688133331911888,1.9891018763269301,-1.025475652571556,2.2664706385921796
1.2400000000000009,1.5470202342110242,-1.358700305051998,1.9220202342110242,1.9453251136878138,-1.0557826828114507,2.2225187178971533
1.2500000000000009,1.499999999999996,-1.375000000000001,1.874999999999996,1.9010978783816812,-1.0850135157176055,2.1773139325003994
1.260000000000001,1.4527823762985081,-1.3901154047603796,1.827782376298508,1.8564679451769475,-1.1131490956223264,2.1318804110326854
1.270000000000001,1.405397140017053,-1.4040444129404555,1.780397140017053,1.8114680938439918,-1.1401828126185853,2.08562101222151
1.280000000000001,1.3578740804358582,-1.4167856663260703,1.7328740804358582,1.766134671858214,-1.1661169252182375,2.038926623498406
1.290000000000001,1.3102429804114901,-1.4283385545646503,1.68524298041149,1.7204956682983537,-1.1909603713538326,1.9916027419630413
1.300000000000001,1.2625335976022645,-1.4387032143762883,1.6375335976022645,1.6745788378834554,-1.2147238602395831,1.9438031384701455
1.310000000000001,1.2147756457243442,-1.4478805282935052,1.589775645724344,1.628407838582193,-1.2374171894608124,1.8954848963648099
1.320000000000001,1.1669987758503186,-1.4558721229306897,1.5419987758503186,1.5820044751251963,-1.2590467741736466,1.8467237669580174
1.330000000000001,1.1192325577621072,-1.4626803667844823,1.4942325577621074,1.5353872824365147,-1.279614838295035,1.7975365295754093
1.340000000000001,1.0715064613699166,-1.4683083675666846,1.4465064613699166,1.4885722902878773,-1.299119333841741,1.7479825156252005
1.350000000000001,1.02384983820899,-1.4727599690715636,1.3988498382089898,1.4415731090110802,-1.3175547302083161,1.6981091630248422
1.360000000000001,0.9762919030258249,-1.4760397475797087,1.3512919030258248,1.3944020996973927,-1.3349129941841622,1.647983472150804
1.370000000000001,0.9288617154654474,-1.478153007800902,1.3038617154654475,1.3470717772389695,-1.3511846277740345,1.5976759812695362
1.380000000000001,0.8815881618713134,-1.4791057783587502,1.256588161871313,1.2995967606811931,-1.366359506856538,1.547269717486719
1.390000000000001,0.8344999372092828,-1.4789048068201087,1.2094999372092827,1.2519958176460275,-1.380427484749172,1.4968548157395354
1.400000000000001,0.7876255271270846,-1.4775575542726271,1.1626255271270847,1.2042937957820987,-1.393378728553652,1.4465298850296042
1.410000000000001,0.7409931901605495,-1.4750721894540153,1.1159931901605495,1.156523060879313,-1.4052038458049463,1.3963989903759686
1.420000000000001,0.6946309400978292,-1.4714575824369347,1.0696309400978292,1.1087241902122076,-1.4158938717598188,1.3465704458830452
1.430000000000001,0.6485665285127179,-1.4667232978736715,1.0235665285127178,1.0609457216993605,-1.4254402214939053,1.297154595971659
1.440000000000001,0.6028274274780481,-1.4608795878050511,0.9778274274780481,1.0132429294824563,-1.4338347045484066,1.2482626933946408
1.450000000000001,0.5574408124700686,-1.4539373840383119,0.9324408124700686,0.9656756893706769,-1.4410697345984151,1.2000068240487187
1.460000000000001,0.5124335454745362,-1.4459082900989366,0.8874335454745361,0.9183054831674364,-1.4471390496251775,1.1525034804495602
1.470000000000001,0.467832158305173,-1.436804572761703,0.842832158305173,0.8711905256366481,-1.4520409920179311,1.1058925115876785
1.480000000000001,0.42366283614496086,-1.426639153166485,0.7986628361449608,0.824393707109465,-1.4557637403235482,1.060255634151158
1.490000000000001,0.37995140132063054,-1.4154255975245937,0.7549514013206305,0.7780044007999652,-1.4582276264707723,1.015417476467876
1.500000000000001,0.3367232973205506,-1.4031781074217091,0.7117232973205506,0.7321095138256719,-1.4591927989286069,0.9711621964513026
1.5100000000000011,0.2940035730660405,-1.3899115097237014,0.6690035730660405,0.6867470152051729,-1.4589305379847344,0.9274361092685827
1.5200000000000011,0.25181686744601295,-1.375641246091901,0.626816867446013,0.6419105886163582,-1.4578621303578034,0.8841563484104421
1.5300000000000011,0.21018739412463008,-1.3603833621146093,0.5851873941246301,0.5975671348583941,-1.4557019185476365,0.8413075732504877
1.5400000000000011,0.1691389266315387,-1.3441544960619027,0.5441389266315386,0.5536742556389225,-1.4526456845246705,0.7988677142892964
1.5500000000000012,0.12869478374401866,-1.3269718672709923,0.5036947837440187,0.5101932303340947,-1.44849086377553,0.756845121029397
1.5600000000000012,0.08887781517022554,-1.3088532641696593,0.4638778151702255,0.46709666287797347,-1.4432823970783826,0.7152469221179254
1.5700000000000012,0.049710387542508325,-1.2898170319455105,0.4247103875425083,0.4243717017580195,-1.4369954260649485,0.6740938144098887
1.5800000000000012,0.011214370729566644,-1.2698820598689968,0.3862143707295666,0.3820203167216111,-1.4296246618991888,0.6334056280928388
1.5900000000000012,-0.02658887552395385,-1.2490677682783962,0.3484111244760461,0.3400578297139267,-1.4211677971324113,0.5932075542649052
1.6000000000000012,-0.06367851462208467,-1.2273940952351314,0.3113214853779153,0.29850975213679093,-1.411626030530066,0.5535233386954197
1.6100000000000012,-0.10003424579820112,-1.2048814828580399,0.27496575420179886,0.2574070501988749,-1.4010036193076665,0.5143781492100484
1.6200000000000012,-0.13563631644381852,-1.181550863345385,0.23936368355618146,0.2167814547228541,-1.3893075473067225,0.47579528261596715
1.6300000000000012,-0.17046553407779294,-1.157423644693609,0.20453446592220703,0.1766621635189491,-1.376547257011285,0.43779756479554044
1.6400000000000012,-0.20450327794846074,-1.132521696122015,0.17049672205153923,0.13707423915642153,-1.3627344336810931,0.40040579909933305
1.6500000000000012,-0.23773151026145278,-1.1068673332127597,0.1372684897385472,0.09803838087862715,-1.347882814355251,0.36363961958752644
1.6600000000000013,-0.2701327870261948,-1.0804833027756853,0.10486721297380514,0.059571587563624157,-1.3320080127540557,0.32751680333573036
1.6700000000000013,-0.30169026851431974,-1.0533927674477448,0.07330973148568024,0.021688265763429755,-1.3151273502466103,0.29205389966683576
1.6800000000000013,-0.3323877293234754,-1.0256192900368786,0.042612270676524594,-0.015598537294449058,-1.297259689021041,0.257265965402193
1.6900000000000013,-0.36220956804025806,-0.9971868176204266,0.012790431959741888,-0.05227597311450972,-1.2784252661439721,0.22316706787702886
1.7000000000000013,-0.3911408164962714,-0.9681196654082533,-0.01614081649627147,-0.08833040292075112,-1.2586455300184733,0.18977023142438243
1.7100000000000013,-0.41916714861154714,-0.9384425003809497,-0.04416714861154719,-0.12374663285559728,-1.2379429796550656,0.1570878450944574
1.7200000000000013,-0.44627488881984595,-0.9081803247136087,-0.07127488881984598,-0.15850736145072475,-1.2163410105264374,0.12513170537939405
1.7300000000000013,-0.47245102007061646,-0.877358458995787,-0.09745102007061648,-0.19259280903640874,-1.1938637669929795,0.09391333025444044
1.7400000000000013,-0.49768319140264394,-0.8460025252584303,-0.12268319140264397,-0.225980487513896,-1.1705360061920422,0.06344404546678313
1.7500000000000013,-0.5219597250847319,-0.8141384298186134,-0.14695972508473196,-0.2586451144518983,-1.146382972070607,0.03373522937287515
1.7600000000000013,-0.5452696233189873,-0.7817923459530991,-0.17026962331898737,-0.29055865839553024,-1.1214302798837612,0.0047983827538854405
1.7700000000000014,-0.5676025745025969,-0.7489906964118096,-0.19260257450259693,-0.3216905036838652,-1.0957038096244822,-0.023354679816587086
1.7800000000000014,-0.5889489590442425,-0.7157601357823974,-0.21394895904424255,-0.35200771942692355,-1.0692296052988284,-0.050711793457404994
1.7900000000000014,-0.6092998547315859,-0.6821275327172235,-0.23429985473158596,-0.3814754225059727,-1.0420337731944394,-0.07726031166420655
1.8000000000000014,-0.6286470416465575,-0.6481199520340909,-0.2536470416465575,-0.4100572118755905,-1.014142368271368,-0.10298711225957996
1.8100000000000014,-0.6469830066254447,-0.6137646367022082,-0.27198300662544483,-0.4377156550020241,-0.9855812446339122,-0.12787851455941213
1.8200000000000014,-0.6643009472610933,-0.5790889897248875,-0.2893009472610934,-0.46441280390378153,-0.9563758133409237,-0.1519203460622904
1.8300000000000014,-0.68059477544479,-0.5441205559305881,-0.30559477544479,-0.4901106887831165,-0.9265505353673517,-0.1750978527238947
1.8400000000000014,-0.6958591204457328,-0.5088870036839189,-0.32085912044573295,-0.5147717956139295,-0.8961278836126442,-0.19739590267512913
1.8500000000000014,-0.7100893315262469,-0.47341610652831806,-0.3350893315262468,-0.5383598265735772,-0.8651311606830089,-0.21880052004910938
1.8600000000000014,-0.7232814800912226,-0.437735724772129,-0.3482814800912226,-0.5608395343257849,-0.8336042464011222,-0.23930005910299956
1.8700000000000014,-0.7354323613705499,-0.40187378702984305,-0.36043236137054985,-0.58217009517799,-0.8016091734388207,-0.2588700145584275
1.8800000000000014,-0.7465394956335952,-0.3658582717303155,-0.3715394956335952,-0.6023041961009805,-0.7692019434668477,-0.27749400821654857
1.8900000000000015,-0.7566011289351001,-0.329717188603751,-0.3816011289351001,-0.621194604192644,-0.7364259572211718,-0.29515028119743514
1.9000000000000015,-0.7656162333921496,-0.29347856015929624,-0.3906162333921496,-0.6388266266806575,-0.7033118322421913,-0.31182339475906573
1.9100000000000015,-0.7735845069921687,-0.2571704031650693,-0.3985845069921687,-0.6552401052276742,-0.6698792954564747,-0.3274911749333786
1.9200000000000015,-0.7805063729322023,-0.22082071014244462,-0.40550637293220226,-0.6705013967445527,-0.636140011664009,-0.3421504029566344
1.9300000000000015,-0.7863829784900264,-0.18445743088642802,-0.41138297849002636,-0.6846784622307086,-0.6021008623155928,-0.3557731075944382
1.9400000000000015,-0.7912161934279479,-0.1481084540238975,-0.4162161934279479,-0.6978283188217412,-0.5677669299844653,-0.3683779637838941
1.9500000000000015,-0.7950086079304294,-0.1118015886214982,-0.4200086079304295,-0.7099926143499197,-0.5331438845285534,-0.3799033251365822
1.9600000000000015,-0.7977635300769875,-0.07556454585492187,-0.42276353007698747,-0.7211971836936006,-0.4982397124125694,-0.39044417388991365
1.9700000000000015,-0.7994849828520958,-0.03942492075128465,-0.4244849828520958,-0.7314537536657288,-0.4630658177530139,-0.3997784399231898
1.9800000000000015,-0.8001777006941319,-0.0034101740162319205,-0.4251777006941319,-0.7407625358684174,-0.4276375645591731,-0.40838051415025894
1.9900000000000015,-0.7998471255856809,0.03245238604261534,-0.424847125585681,-0.7491142895386069,-0.39197447275755365,-0.41506813973925005
2.0000000000000013,-0.7984994026878212,0.0681356214843469,-0.4234994026878211,-0.7564962975711941,-0.35609976609445526,-0.4229111228692434
2.010000000000001,-0.7961413755212859,0.10361258258412387,-0.421141375521286,-0.7628821199990182,-0.3200407837340081,-0.4205913082639235
2.020000000000001,-0.7927805806977017,0.13885652555181358,-0.4177805806977018,-0.7683117701168314,-0.28382344413457644,-0.44285755072872485
2.0300000000000007,-0.7884252422043736,0.17384093010861315,-0.41342524220437354,-0.7726006428344251,-0.24748590136811127,-0.41143595764628776
2.0400000000000005,-0.7830842652463837,0.20853951691044134,-0.4080842652463838,-0.7759230613717165,-0.21106119600966006,-0.4622580302827565
2.0500000000000003,-0.7767672296500405,0.24292626480699367,-0.4017672296500406,-0.7783849491798535,-0.17456922833050473,-0.40660781662807255
2.06,-0.7694843828319999,0.2769754279254459,-0.39448438283199994,-0.7778057573148054,-0.13808818168946807,-0.46804001630639935
2.07,-0.7612466323386546,0.31066155256793265,-0.3862466323386546,-0.7824219811039468,-0.10159635973607459,-0.4044679135029082
2.0799999999999996,-0.75206553796066,0.3439594939120011,-0.37706553796065995,-0.7744455851965728,-0.06519819288776191,-0.46599485230578536
2.0899999999999994,-0.7419533034277342,0.3768444325034151,-0.3669533034277343,-0.782242371717307,-0.02885700967711967,-0.39926363481009425
2.099999999999999,-0.7309227676891356,0.409291890530786,-0.3559227676891355,-0.7693955101511186,0.007317319229533686,-0.4587031457346493
2.109999999999999,-0.7189873957854848,0.441277747871657,-0.3439873957854847,-0.7750600868453055,0.04336282439899406,-0.3895972007145452
2.1199999999999988,-0.7061612693178617,0.4727782578998174,-0.3311612693178617,-0.7603175560555958,0.07915478250517183,-0.4462520251073508
2.1299999999999986,-0.6924590765203553,0.5037700630437636,-0.31745907652035527,-0.760822205629366,0.11475347889565087,-0.37489351768104506
2.1399999999999983,-0.6778961019424969,0.5342302100864078,-0.30289610194249694,-0.7484267388850752,0.15015659609551193,-0.42973116988015797
2.149999999999998,-0.6624882157482672,0.564136165196263,-0.2874882157482672,-0.7454806598606617,0.18546748465244317,-0.3578086207991278
2.159999999999998,-0.6462518626385932,0.5934658286805422,-0.2712518626385932,-0.7349011516482049,0.2205530067033577,-0.4111857989656941
2.1699999999999977,-0.6292040504045023,0.6221975494507664,-0.25420405040450234,-0.7275985680472661,0.25541567319134906,-0.3379757400350763
2.1799999999999975,-0.6113623381183269,0.6503101391916646,-0.2363623381183269,-0.7166486809446935,0.2899068955511551,-0.38934035551020574
2.1899999999999973,-0.5927448239705959,0.6777828862243301,-0.2177448239705959,-0.705964171493618,0.32404499858922226,-0.3147538754494668
2.199999999999997,-0.5733701327604498,0.7045955690548242,-0.1983701327604498,-0.6931222472479787,0.35770430939573716,-0.36381872420873246
