time,ref_x,ref_y,ref_z,ref_vx,ref_vy,ref_vz,ref_phi,ref_theta,ref_psi,ref_dot_phi,ref_dot_theta,ref_dot_psi
2.7399999999999856,-1.432296817119973,-0.445562372365526,1.054437627634474,0.5599101902958296,-1.7998772633696598,-1.7998772633696598,0.027386928162004623,0.08388449157561632,0.0,-0.6461354740690345,-0.4457825351059666,-0.0
2.7499999999999853,-1.4265847744427387,-0.463525491562395,1.036474508437605,0.5824833116176078,-1.7926992988449442,-1.7926992988449442,0.021149234861434774,0.08040934417496359,0.0,-0.6237693300569849,-0.3475147400652731,-0.0
2.759999999999985,-1.4206474574921255,-0.48141541471078764,1.0185845852892124,0.6049644520721176,-1.7852382463193115,-1.7852382463193115,0.014612554392374157,0.07608628354534089,0.0,-0.6536680469060616,-0.4323060629622705,-0.0
2.769999999999985,-1.4144858038393064,-0.49922931678445304,1.000770683215547,0.6273500616266748,-1.7774952839794471,-1.7774952839794471,0.008174924056095788,0.07269114843985655,0.0,-0.6437630336278369,-0.3395135105484337,-0.0
2.7799999999999847,-1.408100786480821,-0.5169643847617483,0.9830356152382517,0.6496366053340302,-1.769471634528863,-1.769471634528863,0.0015923622959927413,0.06852113734881922,0.0,-0.6582561760103046,-0.41700110910373317,-0.0
2.7899999999999845,-1.4014934136849284,-0.5346178180698484,0.9653821819301516,0.6718205638905769,-1.761168564994821,-1.761168564994821,-0.0050256130621010335,0.06522139118289645,0.0,-0.6617975358093775,-0.3299746165922768,-0.0
2.7999999999999843,-1.3946647288323881,-0.552186829026989,0.947813170973011,0.6938984341920926,-1.7525873865282526,-1.7525873865282526,-0.011622618591150373,0.0612236940275692,0.0,-0.6597005529049339,-0.3997697155327252,-0.0
2.809999999999984,-1.387615810251699,-0.5696686432826734,0.9303313567173266,0.7158667298869236,-1.743729454196714,-1.743729454196714,-0.01839855291861701,0.058036402858929026,0.0,-0.6775934327466637,-0.3187291168640173,-0.0
2.819999999999984,-1.3803477710488172,-0.5870605002557756,0.9129394997442244,0.7377219819265181,-1.7345961667704042,-1.7345961667704042,-0.02497751547847585,0.05422987407829915,0.0,-0.6578962559858841,-0.38065287806298764,-0.0
2.8299999999999836,-1.3728617589313887,-0.6043596535704657,0.8956403464295343,0.7594607391132189,-1.725188966501285,-1.725188966501285,-0.03188715856675585,0.05117240147526343,0.0,-0.6909643088279998,-0.3057472603035717,-0.0
2.8399999999999834,-1.3651589560275068,-0.6215633714898976,0.8784366285101024,0.7810795686452654,-1.7155093388953304,-1.7155093388953304,-0.03841529943180826,0.04757456040174805,0.0,-0.6528140865052413,-0.3597841073515379,-0.0
2.849999999999983,-1.357240578699043,-0.6386689373475801,0.8613310626524199,0.8025750566588629,-1.705558812477949,-1.705558812477949,-0.0454330553190491,0.04466376609184661,0.0,-0.7017755887240836,-0.2910794309901446,-0.0
2.859999999999983,-1.3491078773495704,-0.6556736499763702,0.8443263500236298,0.8239438087672686,-1.6953389585526124,-1.6953389585526124,-0.051877676764109995,0.04129043358294605,0.0,-0.6444621445060895,-0.337333250890056,-0.0
2.869999999999983,-1.3407621362269104,-0.6725748241350189,0.8274251758649811,0.845182450596809,-1.6848513909527278,-1.6848513909527278,-0.05897674079555701,0.03854232844891378,0.0,-0.7099064031447013,-0.2748105134032265,-0.0
2.8799999999999826,-1.3322046732203319,-0.6893697909322026,0.8106302090677974,0.8662876283197357,-1.6740977657867941,-1.6740977657867941,-0.06530518522833756,0.035407380737381346,0.0,-0.632844443278055,-0.3134947711532436,-0.0
2.8899999999999824,-1.3234368396524454,-0.7060558982479694,0.7939441017520306,0.887256009183826,-1.6630797811768865,-1.6630797811768865,-0.07245706986321161,0.03283697123009875,0.0,-0.7151884634874053,-0.25704095072825933,-0.0
2.899999999999982,-1.3144600200658116,-0.7226305111525433,0.7773694888474567,0.9080842820386668,-1.6517991769904985,-1.6517991769904985,-0.07863584527490051,0.02995240975283716,0.0,-0.6178775411688903,-0.2884561477261592,-0.0
2.909999999999982,-1.3052756320043057,-0.7390910123224075,0.7609089876775925,0.9287691578585267,-1.6402577345658,-1.6402577345658,-0.08580872634581507,0.027573688733802646,0.0,-0.7172881070914557,-0.23787210190345137,-0.0
2.9199999999999817,-1.2958851257892705,-0.7554348024536113,0.7445651975463887,0.9493073702617284,-1.6284572764303429,-1.6284572764303429,-0.0918006298772705,0.02494968150420684,0.0,-0.5991903531455428,-0.2624007229595805,-0.0
2.9299999999999815,-1.2862899842904962,-0.7716593006722293,0.7283406993277707,0.9696956760264458,-1.6163996660132618,-1.6163996660132618,-0.09895398680906194,0.022775646790658823,0.0,-0.7153356931791435,-0.21740347135480176,-0.0
2.9399999999999813,-1.2764917226920565,-0.7877619449419135,0.7122380550580865,0.9899308556028483,-1.6040868073510173,-1.6040868073510173,-0.10470687864161286,0.02042053488916047,0.0,-0.5752891832550927,-0.23551119014983515,-0.0
2.949999999999981,-1.2664918882530418,-0.8037401924684648,0.6962598075315352,1.01000971362151,-1.5915206447867285,-1.5915206447867285,-0.11176241444838543,0.018463186958216766,0.0,-0.7055535806772567,-0.19573479309437056,-0.0
2.959999999999981,-1.256292060063232,-0.8195915201013734,0.6804084798986266,1.029929079397987,-1.5787031626631352,-1.5787031626631352,-0.1171305697792158,0.01638345185905083,0.0,-0.5368155330830376,-0.2079735099165935,-0.0
2.9699999999999807,-1.2458938487937394,-0.8353134247322516,0.6646865752677484,1.0496858074335087,-1.5656363850092496,-1.5656363850092496,-0.12421631928541414,0.014654483584901444,0.0,-0.7085749506198336,-0.17289682741493864,-0.0
2.9799999999999804,-1.2352988964426626,-0.8509034236901041,0.6490965763098959,1.069276777911693,-1.5523223752207385,-1.5523223752207385,-0.12968738926356438,0.012856536914759804,0.0,-0.5471069978150236,-0.179794667014164,-0.0
2.9899999999999802,-1.2245088760757978,-0.8663590551333706,0.6336409448666294,1.0886988971911964,-1.5387632357340881,-1.5387632357340881,-0.13696853547872095,0.011366557498037125,0.0,-0.7281146215156575,-0.14899794167226796,-0.0
2.99999999999998,-1.2135254915624434,-0.8816778784386787,0.6183221215613213,1.1079490982942357,-1.524961107694606,-1.524961107694606,-0.1423906764437384,0.00985331157772227,0.0,-0.5422140965017447,-0.15132459203148554,-0.0
3.00999999999998,-1.202350477306338,-0.8968574745862478,0.6031425254137522,1.1270243413908996,-1.5109181706183086,-1.5109181706183086,-0.1497584415046109,0.008611572372642451,0.0,-0.73677650608725,-0.1241739205079818,-0.0
