,sumr_list
344,-3133.611192827311
345,-2607.9736056919387
346,-2852.683430172785
347,-5669.874752418715
348,-10893.9593764421
349,-3438.17682150009
350,-2345.0513082386433
351,-1820.6435297062865
352,-4160.77669071998
353,-2895.736480292132
354,-1686.3319353024972
355,-6622.907017021185
356,-3705.222609475004
357,-3326.1061411282394
358,-2616.302453238046
359,-3078.7063906611484
360,-5530.5615306331365
361,-3305.5161249578446
362,-6254.644174616944
363,-3293.873587701184
364,-4212.648305273846
365,-3065.7807150961708
366,-4750.471305784526
367,-6320.700363968308
368,-2677.6011085744112
369,-4027.098062077981
370,-9562.883939622108
371,-3016.8514795635606
372,-755.5828863972984
373,-3170.09043131428
374,-388.6683364871736
375,-3020.097529499863
376,-4882.885595640194
377,-1746.6312090305594
378,-3037.3885657768237
379,-4363.106868720435
380,-3042.9077087967767
381,-3057.6868148541525
382,-8786.734321967466
383,-2393.5982900076624
384,-1461.555864462948
385,-6866.373283229928
386,-1150.0366470715362
387,-3583.254765568804
388,-7540.3328251658
389,-3708.071082593523
390,-3361.493964473218
391,-2454.1453047696964
392,-2757.2926173616497
393,-11128.855740506026
394,-9540.113051143873
395,-2746.3668988886507
396,-667.8688159364284
397,-2907.057264246778
398,-1659.665560106045
399,-3825.2646580419723
400,-7331.8315112440505
401,-1969.8308815173336
402,-2008.8536553202034
403,-3587.583257259139
404,-2539.680099157772
405,-1897.7456287525947
406,-2860.0763326745373
407,-1617.6387347058558
408,-2989.9823318028407
409,-977.8895747455448
410,-2582.006390221401
411,-1410.7297125493867
412,-9857.713461926625
413,-3093.026896321763
414,-1715.0324976704871
415,-1698.9521700411992
416,-2374.4759178812365
417,-3614.966870967388
418,-3603.9240386448027
419,-5642.507791025174
420,-2405.3338505389625
421,-2665.634405552049
422,-358.4559051260927
423,-4045.3552964704213
424,-2342.8685931992213
425,-3947.6804100460263
426,-2918.4488029023255
427,-2374.9302196922195
428,-7828.551838222581
429,-1745.0775446018797
430,-5690.671316787775
431,-311.9484765266112
432,-6487.631517151698
433,-3215.6724914236192
434,-3984.797099402146
435,-10559.723032818585
436,-1305.7180375673504
437,-1344.3329737847907
438,-370.24625183436183
439,-4298.801699650413
440,-7033.070096957195
441,-1324.9820174286572
442,-1882.4170252418417
443,-2179.6668194702734
444,-3363.419362333297
445,-2530.0531403222094
446,-2849.743644063067
447,-1096.8863454453322
448,-3181.0851673114757
449,-1663.4559292432566
450,-1460.967983223341
451,-4620.1816774688805
452,-6481.330220934632
453,-3023.420395293363
454,-1471.9264736627563
455,-1174.8437313703796
456,-6181.5037950537735
457,-3568.049463289044
458,-4289.349175448805
459,-4248.774152849613
460,-3008.0778528880696
461,-1731.3073711098539
462,-10829.971200543125
463,-762.5889991709311
464,-3388.6718553283054
465,-2405.3846397990674
466,-3658.627459146798
467,-3543.702375624601
468,-3763.8686931958227
469,-4218.258608967421
470,-6238.2349950381795
471,-8246.861539745023
472,-3919.359456924173
473,-1339.685822874569
474,-2939.8842162957862
475,-1478.2254796440068
476,-9240.045113537446
477,-7946.667505110703
478,-2600.6076025666316
479,-1638.0442285358208
480,-3052.546773319971
481,-9279.202617623003
482,-5889.562449991453
483,-7454.733090297238
484,-4092.539767565556
485,-2894.53185316743
486,-11015.561260623545
487,-2954.4569854931697
488,-1145.012815618763
489,-1314.6761496354131
490,-837.6343485331208
491,-2504.244354309117
492,-11639.521161054765
493,-7908.767465481145
494,-11411.38568963332
495,-3641.702993337651
496,-8549.058601754192
497,-2022.999302236554
498,-3563.2146049290013
499,-9369.345824487616
500,-10921.240536287509
501,-2328.616622821639
502,-10440.44484477611
503,-2496.455393632085
504,-3747.467706552877
505,-10110.79430525728
506,-7788.904490338792
507,-10367.565059437631
508,-11148.80364575811
509,-4489.356519029022
510,-4457.644934996615
511,-11782.826418599037
512,-9762.508161557604
513,-4602.71820311144
514,-2414.8650754872942
515,-9139.260775513749
516,-9980.220221553584
517,-4246.338436023256
518,-11532.3793353352
519,-2665.296800816281
520,-9012.357552140502
521,-4466.625985649244
522,-7161.113848272857
523,-4014.6789609942443
524,-4184.710497206557
525,-2355.0800972707234
526,-4192.620943958869
527,-762.3397315649231
528,-7903.937620434257
529,-318.19281189786585
530,-3924.1952791168383
531,-1461.8463289158535
532,-4710.369968852823
533,-1761.2008378009496
534,-3282.7638660013636
535,-3455.7241951530177
536,-8711.45279568573
537,-1118.5101889321145
538,-11308.76376644614
539,-4102.155244592324
540,-2172.439115475897
541,-11230.808773341887
542,-10432.92339400421
543,-2923.5696303006193
544,-10329.09109997562
545,-9282.229792371336
546,-1867.430817335909
547,-3307.3039997580177
548,-4801.953820722023
549,-11382.255666449088
550,-8245.307168660638
551,-2339.8682987171946
552,-4680.098361276804
553,-918.349100580756
554,-3963.2407749658523
555,-842.0952987586269
556,-4910.48728557783
557,-635.1068052763598
558,-10738.443559078745
559,-10769.295283235155
560,-4097.2695809752895
561,-4155.3864561700675
562,-4742.35508381223
563,-1239.9126271803984
564,-11183.037778939293
565,-9515.720752697702
566,-7667.3211558057155
567,-7454.943906339544
568,-2648.208745761689
569,-2602.610205094351
570,-4964.136433493319
571,-9819.460358645376
572,-1320.8100189106601
573,-8040.995180579421
574,-7261.159404031637
575,-9613.855162511285
576,-9900.508651842536
577,-3512.15411452594
578,-1064.8548841922784
579,-2165.4668712292378
580,-3534.1794979618944
581,-8547.420919315415
582,-2369.4465505063336
583,-10897.267535564533
584,-7254.169774092858
585,-7919.2700729120315
586,-3249.838063154898
587,-3066.27978767305
588,-4726.753059617119
589,-1757.4403222290894
590,-2097.2874547238803
591,-9846.378714179826
592,-11419.001107934491
593,-7832.624465966213
594,-9771.764992130407
595,-2109.3050254886057
596,-7565.182919759465
597,-8314.983195017066
598,-3164.946295688698
599,-7506.397780622832
600,-8387.112290810468
601,-8053.833026897635
602,-5929.63193326396
603,-7254.945948239674
604,-8067.564687193426
605,-3425.497089308418
606,-600.5513807886189
607,-2530.8521615041113
608,-3064.19951434616
609,-3082.254481228092
