time,x,y,z,vx,vy,vz,phi,theta,psi,p,q,r,dot_phi,dot_theta,dot_psi
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.008210427505868404,-0.012741579711530816,0.019448512642378308,0.8405920686579602,-1.259916773055706,1.9492354746457712,0.8158870328695486,-1.2758781838424718,1.9389828285554187
0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.028518979464652462,-0.042330106927622846,0.05910327087071482,1.2996829344447551,-1.6243182163231704,2.067656630956721,1.2141039079099156,-1.6826171699151335,2.022309778621471
0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.054719847115832415,-0.07688155007072162,0.0987601561314296,1.5554382068190618,-1.6631626349078916,2.030434527443407,1.4062682274054197,-1.7717229130322267,1.9421699005449962
0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.08373912602585892,-0.11206873918581367,0.13662082890742616,1.7023097366269313,-1.586825198482998,1.972278063193537,1.4960635857201636,-1.7462287373137515,1.8442119294805936
0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.11405432002778387,-0.1463296002141842,0.17248675437914734,1.7899969275073846,-1.4720032624540753,1.9045617581927088,1.5358108493846745,-1.679192289885479,1.743293696238849
0.12000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.144920465805898,-0.17910014367645263,0.20633232551817005,1.8436704352977218,-1.3471765754037648,1.829811808390927,1.5510952997725291,-1.5973046031684741,1.6423502044533247
0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.17597172200665492,-0.21018235285032152,0.2381695405226283,1.8760867931719298,-1.223044994243711,1.7496446189026376,1.5542711896391292,-1.510458797711596,1.5424574073511317
0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.20702501041949728,-0.23951444426148438,0.2680246799321851,1.8938420627755683,-1.1036532403985184,1.6652667394213128,1.55126245046064,-1.4223811544466445,1.4440763244073764
0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.23798477333260687,-0.2670862455652919,0.2959301769534308,1.9005043894487972,-0.9905110712737005,1.5776051788792973,1.5448940528705222,-1.334505569617421,1.347406352546978
0.19999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.26879713122738697,-0.29290763063933356,0.3219211369782148,1.8981585196992659,-0.8841397437611866,1.487400037474536,1.5365053858848001,-1.2474029412693146,1.2525337717154919
0.21999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.29942792830912945,-0.3169965943064842,0.346033828207919,1.8881579631902277,-0.7846629388125596,1.3952616771186723,1.5267265832818129,-1.161315080561665,1.159496011732911
0.23999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.3298522610317199,-0.3393746873260339,0.3683050233891212,1.8714879150540324,-0.6920381196129536,1.3017038063458066,1.5158505272462601,-1.0763565910536357,1.0683089435901612
0.25999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.36004950540844416,-0.3600652430053174,0.3887717031966501,1.84893923934232,-0.6061502463406452,1.2071635365385405,1.5040105992409785,-0.9925920575783819,0.9789783956153146
0.27999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.3900009704299572,-0.37909267393170587,0.40747091293281446,1.8211915811509582,-0.5268516083653549,1.1120149196498028,1.4912654255970872,-0.9100658193916501,0.8915050595787328
0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.41968880292661703,-0.3964821821198412,0.42443968519777403,1.7888531221569919,-0.45397987689220304,1.0165791944605838,1.4776391930926907,-0.828813503143337,0.8058866383580873
0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.4490954874105579,-0.41225962926857485,0.43971499198737224,1.7524798252450706,-0.3873669046475653,0.9211332166391968,1.4631407717096563,-0.7488664729092577,0.722118837356793
0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.4782036278508813,-0.4264514685967382,0.4533337108293707,1.7125850812131995,-0.32684327705790445,0.8259167142213295,1.4477727405049954,-0.6702535161225112,0.6401958657355389
0.36000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.5069958622765278,-0.4390846998169325,0.46533259837840246,1.6696449333777064,-0.2722406879791559,0.7311386377993071,1.4315356091499005,-0.5930014551116397,0.5601107251196774
0.38000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.5354548392864137,-0.4501868323704553,0.47574826856936947,1.6241013103732567,-0.22339305311064625,0.6369827178442744,1.4144297579458702,-0.5171353503044566,0.48185540193420234
0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.563563222812998,-0.4597858513428894,0.48461717397235304,1.5763643896291977,-0.18013680635784635,0.5436122813492588,1.3964562984669886,-0.44267855783210003,0.40542101220813853
0.4200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.5913037092459351,-0.46791018413838176,0.49197558964511,1.5268145949490282,-0.14231062993774918,0.45117436155257423,1.3776174277531168,-0.3696527437307311,0.3307979196840259
0.4400000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.6186590494938374,-0.4745886674003317,0.4978595990624833,1.475804441837174,-0.10975478362134788,0.3598031331906227,1.3579165496286865,-0.298077892649771,0.2579758365126267
0.46000000000000013,0.0,0.0,0.0,0.0,0.0,0.0,0.645612072620619,-0.47985051417520397,0.5023050818334431,1.4236603116343576,-0.08231015700959095,0.2696227106033887,1.3373582949330478,-0.22797232332158215,0.18694391112345804
0.48000000000000015,0.0,0.0,0.0,0.0,0.0,0.0,0.6721457096699268,-0.483725281467397,0.5053477029865819,1.3706841779346597,-0.05981714510370775,0.18074935233244227,1.31594850617374,-0.15935271307564736,0.11769080599394735
0.5000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.6982430173066665,-0.4862428383474776,0.5070229036505185,1.3171552869302945,-0.04211443123307797,0.0932931216372662,1.2936942222882604,-0.09223413011969452,0.05020476728471474
0.5200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.7238872015009375,-0.4874333347440388,0.5073658929909232,1.263331788497538,-0.02903774850704912,0.007359056874543413,1.2706036871554511,-0.02663007136032618,-0.015526312050074613
0.5400000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.7490616419215326,-0.4873271710075709,0.5064116412954142,1.2094523178802754,-0.020418679771482193,-0.07695209124894876,1.246686402147922,0.037447496386210526,-0.07951483431946414
0.5600000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.773749918120047,-0.4859549682971901,0.5041948741223649,1.1557375340278822,-0.016083546014346323,-0.15954349686645078,1.2219532436271563,0.09998809350570158,-0.14177344320993718
0.5800000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.79793583902218,-0.4833475398124128,0.5007500674494307,1.102391627089235,-0.015852424115521572,-0.24032221145516403,1.1964166678926822,0.16098268422240888,-0.20231497311785168
0.6000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.8216034776952682,-0.4795358628728991,0.4961114437719509,1.0496038118479325,-0.019538326741564107,-0.3191993730966554,1.1700910262329436,0.22042363349703198,-0.2611524011442049
0.6200000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.8447372137755236,-0.4745510518380757,0.49031296911017885,0.9975498235249755,-0.026946570014698933,-0.3960906153092938,1.1429930088334295,0.27830466454334474,-0.3182988014707843
0.6400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.8673217862079456,-0.4684243318541412,0.483388350887886,0.9463934248086424,-0.03787434823241055,-0.4709166202457512,1.1151422257362065,0.3346208170288171,-0.37376730207867115
0.6600000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.8893423589220366,-0.46118701341663026,0.47537103664403296,0.8962879161564038,-0.05211052915911688,-0.5436037634841608,1.0865619137030282,0.3893684057997292,-0.42757104395730194
0.6800000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.9107846015588393,-0.45287046774138523,0.4662942135350539,0.8473776151192229,-0.06943567790613922,-0.6140848004737647,1.0572797294192056,0.44254497978138463,-0.47972314307013103
0.7000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.931634786230564,-0.44350610294495596,0.4561908085791821,0.7997992379607869,-0.08962231172640352,-0.6822995479806689,1.0273285552351363,0.4941492805178986,-0.5302366553877473
0.7200000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.9518798994977048,-0.4331253410470841,0.44509348958745637,0.7536830863092289,-0.11243538177274016,-0.7481955178011812,0.9967472116687722,0.5441811996207114,-0.5791245452822068
0.7400000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.9715077664587135,-0.42175959582297795,0.433034666719592,0.7091539253280071,-0.1376329708185847,-0.8117284648457765,0.9655809535052742,0.5926417342130369,-0.6263996575238685
0.7600000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.9905071814812985,-0.40944025155083397,0.4200464945972303,0.666331450489027,-0.16496718835119317,-0.8728628177114331,0.9338816360788003,0.6395329393541599,-0.6720746930704885
0.7800000000000004,0.0,0.0,0.0,0.0,0.0,0.0,1.0088680382603705,-0.39619864271843863,0.40616087490207,0.6253302830284978,-0.1941852370636633,-0.9315719671480456,0.9017074807422855,0.6848578764915081,-0.7161621888184401
0.8000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,1.026581451131825,-0.38206603476818435,0.3914094593815201,0.5862595008795916,-0.225030618695829,-0.9878383961596843,0.8691224349099274,0.7286205572817003,-0.7586745015042483
0.8200000000000004,0.0,0.0,0.0,0.0,0.0,0.0,1.0436398601395385,-0.3670736059684084,0.3758236531794226,0.5492217780245172,-0.25724444343624364,-1.0416536442834428,0.8361951880687478,0.7708258826186775,-0.7996237959724253
0.8400000000000004,0.0,0.0,0.0,0.0,0.0,0.0,1.060037113937489,-0.35125243049777094,0.3594346184043424,0.5143122408151966,-0.2905668061140934,-1.093018107087566,0.8029979407760128,0.811479577271988,-0.8390220380115011
0.8600000000000004,0.0,0.0,0.0,0.0,0.0,0.0,1.0757685265046537,-0.3346334628182717,0.34227327784391565,0.48161714517248344,-0.3247381937625993,-1.141940679484951,0.7696050191566846,0.8505881210088102,-0.8768809918748316
0.8800000000000004,0.0,0.0,0.0,0.0,0.0,0.0,1.0908309061897326,-0.31724752339154905,0.32437031873119915,0.45121254706073943,-0.35950089301957155,-1.1884382577609804,0.7360914961921582,0.8881586777102374,-0.9132122225737278
