k11,k12,k13,k21,k22,k23,gamma,lambda
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.143502235412598,8.748486042022705,17.055386304855347,0.2173149585723877,0.0241580531001091,0.03713631331920624,2.515907049179077,2.73244571685791
27.13442325592041,8.743098974227905,17.04086661338806,0.21719114780426027,0.024150325357913973,0.0372056782245636,2.514801263809204,2.734799861907959
27.219104766845703,8.756365776062012,17.09153652191162,0.21793735027313232,0.024169714748859407,0.03698590397834778,2.52311635017395,2.7410271167755127
27.251527309417725,8.757352828979492,17.112404108047485,0.21823909282684328,0.024185237288475037,0.03689092397689819,2.5262701511383057,2.743563175201416
27.262699604034424,8.756746649742126,17.11785316467285,0.2183370590209961,0.024190977215766907,0.0368660569190979,2.5273244380950928,2.745206117630005
27.266511917114258,8.757116794586182,17.119663953781128,0.21836764812469484,0.024188734591007233,0.03685999810695648,2.5276544094085693,2.745772361755371
27.268407344818115,8.757576942443848,17.1205472946167,0.21838157176971437,0.02418567091226578,0.03685805499553681,2.5278055667877197,2.746051549911499
27.269539833068848,8.757939338684082,17.121070623397827,0.21838953495025637,0.024183204770088198,0.036857223510742186,2.5278913974761963,2.7462172508239746
27.27029323577881,8.758205771446228,17.12141990661621,0.21839468479156496,0.02418138235807419,0.03685676157474518,2.527947187423706,2.7463271617889404
27.270832061767578,8.758395910263062,17.121673822402954,0.21839835643768313,0.02418004721403122,0.03685643374919891,2.527986764907837,2.746405601501465
27.271242141723633,8.75853180885315,17.121868133544922,0.2184011697769165,0.024179068207740784,0.03685615360736847,2.5280168056488037,2.746464729309082
27.27156162261963,8.758628964424133,17.122024297714233,0.21840338706970217,0.024178355932235718,0.036855897307395934,2.528040647506714,2.746511459350586
27.27182149887085,8.758695721626282,17.122151851654053,0.21840527057647707,0.024177834391593933,0.03685564696788788,2.5280601978302,2.746548891067505
27.27203369140625,8.758740425109863,17.122260332107544,0.21840684413909914,0.024177467823028567,0.03685539960861206,2.528076410293579,2.746579885482788
27.272214889526367,8.758766651153564,17.12235450744629,0.2184081792831421,0.024177223443984985,0.036855146288871765,2.528090238571167,2.746605634689331
27.2723650932312,8.758777379989624,17.122433185577393,0.2184093475341797,0.024177074432373047,0.03685489296913147,2.528102397918701,2.7466273307800293
27.272491455078125,8.758776187896729,17.122504711151123,0.21841039657592776,0.024177013337612154,0.03685463666915894,2.5281128883361816,2.74664568901062
27.27260112762451,8.758764266967773,17.122565507888794,0.21841130256652833,0.02417702376842499,0.03685437440872193,2.5281219482421875,2.7466611862182617
27.27268934249878,8.758742809295654,17.122620344161987,0.21841213703155518,0.02417709529399872,0.03685410916805267,2.528130292892456,2.7466742992401123
27.272768020629883,8.758713006973267,17.122666835784912,0.21841285228729249,0.02417721897363663,0.03685384094715118,2.52813720703125,2.746685743331909
27.27283239364624,8.758677244186401,17.12271213531494,0.21841351985931398,0.02417738884687424,0.03685356378555298,2.5281434059143066,2.746694803237915
27.272884845733643,8.758634328842163,17.122750282287598,0.21841413974761964,0.02417760640382767,0.03685328960418701,2.528149366378784,2.7467026710510254
27.272932529449463,8.758585453033447,17.122782468795776,0.21841466426849365,0.024177856743335724,0.03685301244258881,2.528154134750366,2.746709108352661
27.272968292236328,8.75853419303894,17.122812271118164,0.2184151649475098,0.024178141355514528,0.03685272932052613,2.52815842628479,2.7467143535614014
27.27299690246582,8.758476972579956,17.122840881347656,0.21841561794281006,0.0241784542798996,0.0368524432182312,2.528162717819214,2.746718645095825
27.27301836013794,8.758415579795837,17.122864723205566,0.21841604709625245,0.02417878955602646,0.03685216009616852,2.5281662940979004,2.7467217445373535
27.273032665252686,8.75835120677948,17.12288498878479,0.218416428565979,0.024179147183895112,0.036851876974105836,2.5281693935394287,2.7467241287231445
27.27303981781006,8.75828504562378,17.122904062271118,0.21841676235198976,0.024179522693157197,0.03685159385204315,2.528172254562378,2.746725559234619
27.27304697036743,8.758217096328735,17.12292194366455,0.21841704845428467,0.024179914593696596,0.03685131371021271,2.528174638748169,2.7467265129089355
27.27304697036743,8.758145570755005,17.122936248779297,0.2184173583984375,0.024180319905281068,0.036851024627685545,2.5281765460968018,2.7467262744903564
27.27304458618164,8.758074641227722,17.122946977615356,0.21841762065887452,0.0241807296872139,0.03685075044631958,2.5281784534454346,2.7467262744903564
27.273035049438477,8.758001327514648,17.122957706451416,0.21841783523559571,0.024181148409843447,0.03685047328472137,2.528179883956909,2.74672532081604
27.273025512695312,8.757928609848022,17.12296724319458,0.21841800212860107,0.024181568622589113,0.03685019910335541,2.5281808376312256,2.7467236518859863
27.273013591766357,8.757855892181396,17.12297558784485,0.21841819286346437,0.024181996285915375,0.03684993386268616,2.528181791305542,2.7467222213745117
27.27299690246582,8.757782578468323,17.122981548309326,0.21841835975646973,0.024182417988777162,0.03684967160224915,2.5281827449798584,2.7467200756073
27.272977828979492,8.757709264755249,17.122986316680908,0.2184185028076172,0.02418283969163895,0.03684941530227661,2.5281832218170166,2.7467172145843506
27.272958755493164,8.757635951042175,17.12299108505249,0.21841862201690676,0.024183259904384614,0.036849164962768556,2.528183698654175,2.7467143535614014
27.272934913635254,8.757563829421997,17.122994661331177,0.21841869354248047,0.02418367564678192,0.03684891760349274,2.528183937072754,2.746711015701294
27.272911071777344,8.757493495941162,17.122995853424072,0.21841878890991212,0.02418408989906311,0.03684868216514588,2.528183698654175,2.7467076778411865
27.272887229919434,8.757421970367432,17.122995853424072,0.21841883659362793,0.024184498190879825,0.03684844672679901,2.528183698654175,2.7467041015625
27.27285623550415,8.757351040840149,17.122995853424072,0.21841888427734377,0.024184904992580414,0.03684822022914887,2.5281832218170166,2.7467002868652344
27.27283000946045,8.757282495498657,17.12299346923828,0.21841890811920167,0.024185302853584292,0.036847999691963194,2.5281827449798584,2.7466957569122314
27.272799015045166,8.757213354110718,17.12299108505249,0.21841893196105958,0.024185703694820405,0.036847785115242004,2.528181791305542,2.7466914653778076
27.2727632522583,8.757146000862122,17.122987508773804,0.21841893196105958,0.02418609708547592,0.03684757649898529,2.5281808376312256,2.7466866970062256
27.272729873657227,8.75707745552063,17.12298274040222,0.21841890811920167,0.02418648451566696,0.03684736788272858,2.528179883956909,2.7466814517974854
27.27269411087036,8.757011890411377,17.122976779937744,0.21841886043548586,0.024186867475509646,0.03684717118740082,2.5281786918640137,2.7466766834259033
27.272653579711914,8.756946325302124,17.122970819473267,0.21841881275177003,0.02418724298477173,0.03684698343276978,2.528177261352539,2.746671199798584
27.27261781692505,8.756882548332214,17.122963666915894,0.2184187412261963,0.024187611043453218,0.036846798658370976,2.5281755924224854,2.7466659545898438
27.2725772857666,8.756818175315857,17.122955322265625,0.21841864585876467,0.024187974631786346,0.03684661984443665,2.5281739234924316,2.7466602325439453
27.272539138793945,8.756756782531738,17.12294578552246,0.21841857433319092,0.02418832927942276,0.0368464469909668,2.528172254562378,2.7466542720794678
27.272496223449707,8.756694793701172,17.122938632965088,0.21841845512390137,0.024188680946826937,0.03684627711772919,2.528170347213745,2.7466485500335693
27.27245330810547,8.756633996963501,17.12293028831482,0.21841833591461182,0.024189025163650513,0.03684611022472382,2.5281684398651123,2.7466423511505127
27.27241039276123,8.756572008132935,17.122920751571655,0.21841821670532227,0.02418936789035797,0.036845946311950685,2.5281662940979004,2.746635913848877
27.2723650932312,8.756510615348816,17.122910022735596,0.21841809749603272,0.024189709126949312,0.03684578835964203,2.5281636714935303,2.7466299533843994
27.272322177886963,8.756451606750488,17.12290048599243,0.21841793060302736,0.02419004589319229,0.03684563040733337,2.5281617641448975,2.7466232776641846
27.272276878356934,8.756390810012817,17.122888565063477,0.2184177875518799,0.024190381169319153,0.0368454784154892,2.5281591415405273,2.7466166019439697
27.272229194641113,8.756332397460938,17.122877836227417,0.21841762065887452,0.024190708994865417,0.036845332384109496,2.5281565189361572,2.746609926223755
27.272183895111084,8.75627338886261,17.122867107391357,0.21841747760772706,0.02419104129076004,0.03684518039226532,2.528154134750366,2.74660325050354
27.272138595581055,8.756214380264282,17.122855186462402,0.2184173107147217,0.024191364645957947,0.03684503436088562,2.528151512145996,2.746596574783325
27.272090911865234,8.756157159805298,17.122840881347656,0.21841714382171631,0.024191685020923615,0.0368448942899704,2.528148889541626,2.7465896606445312
27.272043228149414,8.756100535392761,17.122831344604492,0.21841695308685305,0.024192003905773165,0.03684475421905518,2.5281460285186768,2.7465827465057373
27.271997928619385,8.756043910980225,17.122819423675537,0.21841681003570557,0.024192312359809877,0.036844614148139956,2.5281436443328857,2.7465763092041016
27.271952629089355,8.755990266799927,17.12280511856079,0.2184165954589844,0.02419261634349823,0.03684448599815369,2.5281410217285156,2.7465693950653076
27.271904945373535,8.755935430526733,17.122795581817627,0.218416428565979,0.024192914366722107,0.036844354867935185,2.5281381607055664,2.7465624809265137
27.271859645843506,8.755883574485779,17.122783660888672,0.21841623783111574,0.024193204939365387,0.036844226717948916,2.5281357765197754,2.746556043624878
27.271814346313477,8.75583291053772,17.122771739959717,0.21841609477996826,0.024193486571311953,0.03684411346912384,2.5281331539154053,2.746549606323242
27.27177619934082,8.755784034729004,17.12275981903076,0.218415904045105,0.02419375777244568,0.03684399425983429,2.5281307697296143,2.7465434074401855
27.271733283996582,8.755737543106079,17.122749090194702,0.2184157371520996,0.02419401705265045,0.03684388697147369,2.5281283855438232,2.746537446975708
27.271690368652344,8.755689859390259,17.122738361358643,0.21841557025909425,0.02419426888227463,0.0368437796831131,2.528125762939453,2.7465314865112305
27.27165460586548,8.75564694404602,17.122726440429688,0.2184154272079468,0.024194514751434328,0.03684368133544922,2.528123617172241,2.746525526046753
27.271616458892822,8.755604028701782,17.122719287872314,0.21841528415679934,0.02419474869966507,0.036843580007553105,2.52812123298645,2.7465202808380127
27.271580696105957,8.755563497543335,17.12270975112915,0.21841511726379395,0.024194975197315217,0.036843481659889224,2.5281193256378174,2.7465147972106934
27.271544933319092,8.755524158477783,17.12269902229309,0.2184149503707886,0.024195197224617007,0.036843395233154295,2.5281169414520264,2.746509552001953
27.271509170532227,8.755486011505127,17.122690677642822,0.21841483116149904,0.024195413291454318,0.036843311786651615,2.5281150341033936,2.746504783630371
27.271475791931152,8.755446672439575,17.122678756713867,0.21841468811035158,0.02419562935829163,0.03684322237968445,2.5281128883361816,2.746499538421631
27.271442413330078,8.755409717559814,17.1226704120636,0.21841456890106203,0.02419584095478058,0.03684313297271729,2.528110980987549,2.746494770050049
27.271409034729004,8.755372762680054,17.12266206741333,0.21841442584991455,0.02419605553150177,0.0368430495262146,2.528109312057495,2.746490240097046
27.27138042449951,8.75533640384674,17.12265133857727,0.2184142827987671,0.024196256697177888,0.03684296905994416,2.5281074047088623,2.746485471725464
