cur_n,cur_mean,cur_std,cur_S,next_n,next_mean,next_std,next_S
6051000.0,-0.0038740758942885905,0.0839447340979755,42639.69293420063,6051000.0,-0.008400764407458778,0.08798131544609523,46839.04751100078
6051000.0,-0.02252633091349652,0.1582664505868083,151567.0780265285,6051000.0,-0.0251359859687111,0.15368493534490602,142918.92813875803
6051000.0,-1.50860366652183e-05,0.022219314017065107,2987.366086018512,6051000.0,-1.2694288636883823e-05,0.020996859899197754,2667.6930281661853
6051000.0,-0.0013754581541278673,0.23279325379509572,327920.021724685,6051000.0,0.0014159930967382066,0.23468728804860994,333277.7233114194
6051000.0,-0.002154137500555539,0.44129344455362934,1178371.1603505493,6051000.0,-0.0037144577335851167,0.433990872928048,1139694.218676122
6051000.0,-6.940261026866061e-05,0.08606283960826525,44818.621599061276,6051000.0,0.00030759662048061815,0.08566483437762466,44405.04474997142
